w,x,y,z
0.034370,0.028654,0.008362,0.025180
0.034866,0.029068,0.008484,0.025540
0.035362,0.029482,0.008606,0.025900
0.035858,0.029895,0.008729,0.026259
0.036354,0.030309,0.008851,0.026618
0.036849,0.030723,0.008974,0.026978
0.037345,0.031137,0.009096,0.027337
0.037841,0.031550,0.009219,0.027696
0.038336,0.031964,0.009341,0.028054
0.038832,0.032378,0.009464,0.028413
0.039327,0.032791,0.009586,0.028772
0.039823,0.033205,0.009709,0.029130
0.040318,0.033618,0.009832,0.029488
0.040813,0.034032,0.009954,0.029846
0.041309,0.034445,0.010077,0.030204
0.041804,0.034858,0.010200,0.030562
0.042299,0.035272,0.010323,0.030920
0.042794,0.035685,0.010445,0.031277
0.043289,0.036098,0.010568,0.031634
0.043784,0.036511,0.010691,0.031992
0.044278,0.036925,0.010814,0.032349
0.044773,0.037338,0.010937,0.032706
0.045268,0.037751,0.011060,0.033062
0.045762,0.038164,0.011183,0.033419
0.046257,0.038577,0.011306,0.033775
0.046751,0.038990,0.011429,0.034132
0.047246,0.039403,0.011552,0.034488
0.047740,0.039816,0.011675,0.034844
0.048234,0.040229,0.011799,0.035200
0.048728,0.040642,0.011922,0.035556
0.049222,0.041054,0.012045,0.035911
0.049716,0.041467,0.012168,0.036267
0.050210,0.041880,0.012292,0.036622
0.050704,0.042293,0.012415,0.036977
0.051198,0.042705,0.012538,0.037332
0.051692,0.043118,0.012662,0.037687
0.052186,0.043531,0.012785,0.038042
0.052679,0.043943,0.012908,0.038397
0.053173,0.044356,0.013032,0.038751
0.053666,0.044768,0.013155,0.039105
0.054160,0.045181,0.013279,0.039459
0.054653,0.045593,0.013402,0.039814
0.055146,0.046006,0.013526,0.040167
0.055639,0.046418,0.013650,0.040521
0.056133,0.046830,0.013773,0.040875
0.056626,0.047242,0.013897,0.041228
0.057119,0.047655,0.014021,0.041581
0.057611,0.048067,0.014144,0.041935
0.058104,0.048479,0.014268,0.042288
0.058597,0.048891,0.014392,0.042641
0.059090,0.049303,0.014516,0.042993
0.059582,0.049715,0.014640,0.043346
0.060075,0.050127,0.014763,0.043698
0.060567,0.050539,0.014887,0.044051
0.061060,0.050951,0.015011,0.044403
0.061552,0.051363,0.015135,0.044755
0.062044,0.051775,0.015259,0.045107
0.062536,0.052187,0.015383,0.045458
0.063028,0.052599,0.015507,0.045810
0.063520,0.053011,0.015631,0.046161
0.064012,0.053422,0.015755,0.046513
0.064504,0.053834,0.015880,0.046864
0.064996,0.054246,0.016004,0.047215
0.065488,0.054657,0.016128,0.047566
0.065979,0.055069,0.016252,0.047917
0.066471,0.055481,0.016376,0.048267
0.066962,0.055892,0.016501,0.048618
0.067454,0.056304,0.016625,0.048968
0.067945,0.056715,0.016749,0.049318
0.068436,0.057127,0.016874,0.049668
0.068927,0.057538,0.016998,0.050018
0.069419,0.057949,0.017122,0.050368
0.069910,0.058361,0.017247,0.050717
0.070401,0.058772,0.017371,0.051067
0.070891,0.059183,0.017496,0.051416
0.071382,0.059595,0.017620,0.051765
0.071873,0.060006,0.017745,0.052114
0.072363,0.060417,0.017869,0.052463
0.072854,0.060828,0.017994,0.052812
0.073344,0.061239,0.018119,0.053160
0.073835,0.061650,0.018243,0.053509
0.074325,0.062061,0.018368,0.053857
0.074815,0.062472,0.018493,0.054205
0.075306,0.062883,0.018617,0.054553
0.075796,0.063294,0.018742,0.054901
0.076286,0.063705,0.018867,0.055249
0.076776,0.064116,0.018992,0.055597
0.077265,0.064527,0.019117,0.055944
0.077755,0.064938,0.019241,0.056291
0.078245,0.065348,0.019366,0.056639
0.078734,0.065759,0.019491,0.056986
0.079224,0.066170,0.019616,0.057332
0.079713,0.066580,0.019741,0.057679
0.080203,0.066991,0.019866,0.058026
0.080692,0.067402,0.019991,0.058372
0.081181,0.067812,0.020116,0.058719
0.081670,0.068223,0.020241,0.059065
0.082159,0.068633,0.020366,0.059411
0.082648,0.069044,0.020492,0.059757
0.083137,0.069454,0.020617,0.060102
0.083626,0.069864,0.020742,0.060448
0.084114,0.070275,0.020867,0.060794
0.084603,0.070685,0.020992,0.061139
0.085092,0.071095,0.021118,0.061484
0.085580,0.071506,0.021243,0.061829
0.086068,0.071916,0.021368,0.062174
0.086557,0.072326,0.021494,0.062519
0.087045,0.072736,0.021619,0.062863
0.087533,0.073146,0.021744,0.063208
0.088021,0.073557,0.021870,0.063552
0.088509,0.073967,0.021995,0.063897
0.088997,0.074377,0.022121,0.064241
0.089485,0.074787,0.022246,0.064584
0.089972,0.075197,0.022372,0.064928
0.090460,0.075607,0.022497,0.065272
0.090947,0.076016,0.022623,0.065615
0.091435,0.076426,0.022748,0.065959
0.091922,0.076836,0.022874,0.066302
0.092409,0.077246,0.023000,0.066645
0.092897,0.077656,0.023125,0.066988
0.093384,0.078066,0.023251,0.067331
0.093871,0.078475,0.023377,0.067673
0.094358,0.078885,0.023503,0.068016
0.094844,0.079295,0.023628,0.068358
0.095331,0.079704,0.023754,0.068701
0.095818,0.080114,0.023880,0.069043
0.096304,0.080523,0.024006,0.069385
0.096791,0.080933,0.024132,0.069726
0.097277,0.081342,0.024258,0.070068
0.097763,0.081752,0.024384,0.070410
0.098250,0.082161,0.024509,0.070751
0.098736,0.082571,0.024635,0.071092
0.099222,0.082980,0.024761,0.071433
0.099708,0.083389,0.024887,0.071774
0.100194,0.083799,0.025014,0.072115
0.100679,0.084208,0.025140,0.072456
0.101165,0.084617,0.025266,0.072796
0.101651,0.085026,0.025392,0.073137
0.102136,0.085436,0.025518,0.073477
0.102622,0.085845,0.025644,0.073817
0.103107,0.086254,0.025770,0.074157
0.103592,0.086663,0.025897,0.074497
0.104077,0.087072,0.026023,0.074837
0.104562,0.087481,0.026149,0.075176
0.105047,0.087890,0.026275,0.075516
0.105532,0.088299,0.026402,0.075855
0.106017,0.088708,0.026528,0.076194
0.106502,0.089117,0.026654,0.076533
0.106986,0.089526,0.026781,0.076872
0.107471,0.089935,0.026907,0.077211
0.107955,0.090343,0.027034,0.077550
0.108439,0.090752,0.027160,0.077888
0.108924,0.091161,0.027287,0.078226
0.109408,0.091570,0.027413,0.078564
0.109892,0.091978,0.027540,0.078903
0.110376,0.092387,0.027666,0.079240
0.110860,0.092796,0.027793,0.079578
0.111343,0.093204,0.027919,0.079916
0.111827,0.093613,0.028046,0.080253
0.112311,0.094021,0.028173,0.080591
0.112794,0.094430,0.028299,0.080928
0.113278,0.094838,0.028426,0.081265
0.113761,0.095247,0.028553,0.081602
0.114244,0.095655,0.028679,0.081939
0.114727,0.096064,0.028806,0.082275
0.115210,0.096472,0.028933,0.082612
0.115693,0.096880,0.029060,0.082948
0.116176,0.097289,0.029187,0.083284
0.116659,0.097697,0.029313,0.083620
0.117141,0.098105,0.029440,0.083956
0.117624,0.098513,0.029567,0.084292
0.118106,0.098921,0.029694,0.084628
0.118589,0.099330,0.029821,0.084963
0.119071,0.099738,0.029948,0.085299
0.119553,0.100146,0.030075,0.085634
0.120035,0.100554,0.030202,0.085969
0.120517,0.100962,0.030329,0.086304
0.120999,0.101370,0.030456,0.086639
0.121481,0.101778,0.030583,0.086974
0.121962,0.102186,0.030710,0.087308
0.122444,0.102594,0.030837,0.087643
0.122926,0.103002,0.030965,0.087977
0.123407,0.103410,0.031092,0.088311
0.123888,0.103817,0.031219,0.088645
0.124369,0.104225,0.031346,0.088979
0.124851,0.104633,0.031473,0.089313
0.125332,0.105041,0.031601,0.089647
0.125812,0.105448,0.031728,0.089980
0.126293,0.105856,0.031855,0.090313
0.126774,0.106264,0.031982,0.090646
0.127255,0.106671,0.032110,0.090980
0.127735,0.107079,0.032237,0.091312
0.128215,0.107487,0.032365,0.091645
0.128696,0.107894,0.032492,0.091978
0.129176,0.108302,0.032619,0.092310
0.129656,0.108709,0.032747,0.092643
0.130136,0.109117,0.032874,0.092975
0.130616,0.109524,0.033002,0.093307
0.131096,0.109931,0.033129,0.093639
0.131576,0.110339,0.033257,0.093971
0.132055,0.110746,0.033384,0.094302
0.132535,0.111154,0.033512,0.094634
0.133014,0.111561,0.033640,0.094965
0.133493,0.111968,0.033767,0.095297
0.133973,0.112375,0.033895,0.095628
0.134452,0.112783,0.034023,0.095959
0.134931,0.113190,0.034150,0.096290
0.135410,0.113597,0.034278,0.096620
0.135889,0.114004,0.034406,0.096951
0.136367,0.114411,0.034533,0.097281
0.136846,0.114818,0.034661,0.097612
0.137324,0.115225,0.034789,0.097942
0.137803,0.115632,0.034917,0.098272
0.138281,0.116039,0.035045,0.098602
0.138759,0.116446,0.035172,0.098932
0.139237,0.116853,0.035300,0.099261
0.139715,0.117260,0.035428,0.099591
0.140193,0.117667,0.035556,0.099920
0.140671,0.118074,0.035684,0.100249
0.141149,0.118481,0.035812,0.100578
0.141626,0.118887,0.035940,0.100907
0.142104,0.119294,0.036068,0.101236
0.142581,0.119701,0.036196,0.101565
0.143058,0.120108,0.036324,0.101893
0.143536,0.120514,0.036452,0.102222
0.144013,0.120921,0.036580,0.102550
0.144490,0.121328,0.036708,0.102878
0.144967,0.121734,0.036836,0.103206
0.145443,0.122141,0.036965,0.103534
0.145920,0.122547,0.037093,0.103861
0.146396,0.122954,0.037221,0.104189
0.146873,0.123360,0.037349,0.104516
0.147349,0.123767,0.037477,0.104844
0.147825,0.124173,0.037606,0.105171
0.148302,0.124580,0.037734,0.105498
0.148778,0.124986,0.037862,0.105825
0.149254,0.125392,0.037990,0.106152
0.149729,0.125799,0.038119,0.106478
0.150205,0.126205,0.038247,0.106805
0.150681,0.126611,0.038375,0.107131
0.151156,0.127018,0.038504,0.107457
0.151631,0.127424,0.038632,0.107783
0.152107,0.127830,0.038761,0.108109
0.152582,0.128236,0.038889,0.108435
0.153057,0.128642,0.039018,0.108761
0.153532,0.129049,0.039146,0.109086
0.154007,0.129455,0.039274,0.109412
0.154482,0.129861,0.039403,0.109737
0.154956,0.130267,0.039532,0.110062
0.155431,0.130673,0.039660,0.110387
0.155905,0.131079,0.039789,0.110712
0.156379,0.131485,0.039917,0.111037
0.156854,0.131891,0.040046,0.111361
0.157328,0.132297,0.040174,0.111686
0.157802,0.132703,0.040303,0.112010
0.158276,0.133109,0.040432,0.112334
0.158749,0.133514,0.040560,0.112658
0.159223,0.133920,0.040689,0.112982
0.159696,0.134326,0.040818,0.113306
0.160170,0.134732,0.040947,0.113629
0.160643,0.135137,0.041075,0.113953
0.161116,0.135543,0.041204,0.114276
0.161590,0.135949,0.041333,0.114599
0.162063,0.136355,0.041462,0.114923
0.162535,0.136760,0.041591,0.115246
0.163008,0.137166,0.041720,0.115568
0.163481,0.137571,0.041848,0.115891
0.163953,0.137977,0.041977,0.116214
0.164426,0.138383,0.042106,0.116536
0.164898,0.138788,0.042235,0.116858
0.165370,0.139194,0.042364,0.117180
0.165843,0.139599,0.042493,0.117502
0.166315,0.140004,0.042622,0.117824
0.166786,0.140410,0.042751,0.118146
0.167258,0.140815,0.042880,0.118468
0.167730,0.141221,0.043009,0.118789
0.168201,0.141626,0.043138,0.119110
0.168673,0.142031,0.043267,0.119432
0.169144,0.142437,0.043396,0.119753
0.169615,0.142842,0.043525,0.120074
0.170087,0.143247,0.043655,0.120394
0.170558,0.143652,0.043784,0.120715
0.171028,0.144058,0.043913,0.121036
0.171499,0.144463,0.044042,0.121356
0.171970,0.144868,0.044171,0.121676
0.172440,0.145273,0.044300,0.121996
0.172911,0.145678,0.044430,0.122316
0.173381,0.146083,0.044559,0.122636
0.173851,0.146488,0.044688,0.122956
0.174321,0.146893,0.044818,0.123276
0.174791,0.147298,0.044947,0.123595
0.175261,0.147703,0.045076,0.123914
0.175731,0.148108,0.045206,0.124234
0.176201,0.148513,0.045335,0.124553
0.176670,0.148918,0.045464,0.124872
0.177139,0.149323,0.045594,0.125190
0.177609,0.149728,0.045723,0.125509
0.178078,0.150133,0.045853,0.125828
0.178547,0.150537,0.045982,0.126146
0.179016,0.150942,0.046111,0.126464
0.179485,0.151347,0.046241,0.126782
0.179953,0.151752,0.046370,0.127100
0.180422,0.152156,0.046500,0.127418
0.180891,0.152561,0.046629,0.127736
0.181359,0.152966,0.046759,0.128053
0.181827,0.153370,0.046889,0.128371
0.182295,0.153775,0.047018,0.128688
0.182763,0.154180,0.047148,0.129005
0.183231,0.154584,0.047277,0.129322
0.183699,0.154989,0.047407,0.129639
0.184167,0.155393,0.047537,0.129956
0.184634,0.155798,0.047666,0.130273
0.185102,0.156202,0.047796,0.130589
0.185569,0.156607,0.047926,0.130906
0.186036,0.157011,0.048055,0.131222
0.186503,0.157416,0.048185,0.131538
0.186970,0.157820,0.048315,0.131854
0.187437,0.158224,0.048445,0.132170
0.187904,0.158629,0.048575,0.132486
0.188370,0.159033,0.048704,0.132801
0.188837,0.159437,0.048834,0.133117
0.189303,0.159842,0.048964,0.133432
0.189769,0.160246,0.049094,0.133747
0.190235,0.160650,0.049224,0.134062
0.190701,0.161054,0.049354,0.134377
0.191167,0.161459,0.049483,0.134692
0.191633,0.161863,0.049613,0.135007
0.192099,0.162267,0.049743,0.135321
0.192564,0.162671,0.049873,0.135636
0.193030,0.163075,0.050003,0.135950
0.193495,0.163479,0.050133,0.136264
0.193960,0.163883,0.050263,0.136578
0.194425,0.164287,0.050393,0.136892
0.194890,0.164691,0.050523,0.137206
0.195355,0.165095,0.050653,0.137519
0.195820,0.165499,0.050783,0.137833
0.196284,0.165903,0.050913,0.138146
0.196749,0.166307,0.051044,0.138459
0.197213,0.166711,0.051174,0.138772
0.197677,0.167115,0.051304,0.139085
0.198141,0.167519,0.051434,0.139398
0.198605,0.167922,0.051564,0.139711
0.199069,0.168326,0.051694,0.140023
0.199533,0.168730,0.051825,0.140336
0.199996,0.169134,0.051955,0.140648
0.200460,0.169538,0.052085,0.140960
0.200923,0.169941,0.052215,0.141272
0.201387,0.170345,0.052345,0.141584
0.201850,0.170749,0.052476,0.141896
0.202313,0.171152,0.052606,0.142207
0.202776,0.171556,0.052736,0.142519
0.203238,0.171960,0.052867,0.142830
0.203701,0.172363,0.052997,0.143141
0.204163,0.172767,0.053127,0.143452
0.204626,0.173170,0.053258,0.143763
0.205088,0.173574,0.053388,0.144074
0.205550,0.173977,0.053518,0.144385
0.206012,0.174381,0.053649,0.144695
0.206474,0.174784,0.053779,0.145006
0.206936,0.175188,0.053910,0.145316
0.207397,0.175591,0.054040,0.145626
0.207859,0.175995,0.054171,0.145936
0.208320,0.176398,0.054301,0.146246
0.208782,0.176801,0.054432,0.146556
0.209243,0.177205,0.054562,0.146866
0.209704,0.177608,0.054693,0.147175
0.210165,0.178011,0.054823,0.147485
0.210626,0.178414,0.054954,0.147794
0.211086,0.178818,0.055084,0.148103
0.211547,0.179221,0.055215,0.148412
0.212007,0.179624,0.055346,0.148721
0.212467,0.180027,0.055476,0.149030
0.212927,0.180431,0.055607,0.149338
0.213388,0.180834,0.055737,0.149647
0.213847,0.181237,0.055868,0.149955
0.214307,0.181640,0.055999,0.150263
0.214767,0.182043,0.056129,0.150571
0.215226,0.182446,0.056260,0.150879
0.215686,0.182849,0.056391,0.151187
0.216145,0.183252,0.056522,0.151495
0.216604,0.183655,0.056652,0.151802
0.217063,0.184058,0.056783,0.152110
0.217522,0.184461,0.056914,0.152417
0.217981,0.184864,0.057045,0.152724
0.218439,0.185267,0.057176,0.153031
0.218898,0.185670,0.057306,0.153338
0.219356,0.186073,0.057437,0.153645
0.219815,0.186476,0.057568,0.153951
0.220273,0.186878,0.057699,0.154258
0.220731,0.187281,0.057830,0.154564
0.221189,0.187684,0.057961,0.154871
0.221646,0.188087,0.058092,0.155177
0.222104,0.188490,0.058223,0.155483
0.222561,0.188892,0.058353,0.155789
0.223019,0.189295,0.058484,0.156094
0.223476,0.189698,0.058615,0.156400
0.223933,0.190100,0.058746,0.156705
0.224390,0.190503,0.058877,0.157011
0.224847,0.190906,0.059008,0.157316
0.225304,0.191308,0.059139,0.157621
0.225760,0.191711,0.059270,0.157926
0.226217,0.192114,0.059401,0.158231
0.226673,0.192516,0.059533,0.158535
0.227129,0.192919,0.059664,0.158840
0.227585,0.193321,0.059795,0.159144
0.228041,0.193724,0.059926,0.159449
0.228497,0.194126,0.060057,0.159753
0.228953,0.194529,0.060188,0.160057
0.229408,0.194931,0.060319,0.160361
0.229864,0.195333,0.060450,0.160665
0.230319,0.195736,0.060582,0.160968
0.230774,0.196138,0.060713,0.161272
0.231229,0.196541,0.060844,0.161575
0.231684,0.196943,0.060975,0.161878
0.232139,0.197345,0.061106,0.162181
0.232594,0.197748,0.061238,0.162484
0.233048,0.198150,0.061369,0.162787
0.233502,0.198552,0.061500,0.163090
0.233957,0.198954,0.061631,0.163393
0.234411,0.199357,0.061763,0.163695
0.234865,0.199759,0.061894,0.163998
0.235319,0.200161,0.062025,0.164300
0.235772,0.200563,0.062157,0.164602
0.236226,0.200965,0.062288,0.164904
0.236679,0.201368,0.062419,0.165206
0.237133,0.201770,0.062551,0.165507
0.237586,0.202172,0.062682,0.165809
0.238039,0.202574,0.062814,0.166110
0.238492,0.202976,0.062945,0.166412
0.238945,0.203378,0.063076,0.166713
0.239397,0.203780,0.063208,0.167014
0.239850,0.204182,0.063339,0.167315
0.240302,0.204584,0.063471,0.167616
0.240755,0.204986,0.063602,0.167916
0.241207,0.205388,0.063734,0.168217
0.241659,0.205790,0.063865,0.168517
0.242111,0.206192,0.063997,0.168818
0.242562,0.206594,0.064128,0.169118
0.243014,0.206996,0.064260,0.169418
0.243466,0.207397,0.064391,0.169718
0.243917,0.207799,0.064523,0.170018
0.244368,0.208201,0.064655,0.170317
0.244819,0.208603,0.064786,0.170617
0.245270,0.209005,0.064918,0.170916
0.245721,0.209407,0.065049,0.171215
0.246172,0.209808,0.065181,0.171515
0.246622,0.210210,0.065313,0.171814
0.247073,0.210612,0.065444,0.172112
0.247523,0.211013,0.065576,0.172411
0.247973,0.211415,0.065708,0.172710
0.248423,0.211817,0.065839,0.173008
0.248873,0.212218,0.065971,0.173307
0.249323,0.212620,0.066103,0.173605
0.249772,0.213022,0.066235,0.173903
0.250222,0.213423,0.066366,0.174201
0.250671,0.213825,0.066498,0.174499
0.251120,0.214226,0.066630,0.174797
0.251569,0.214628,0.066762,0.175094
0.252018,0.215029,0.066893,0.175392
0.252467,0.215431,0.067025,0.175689
0.252916,0.215832,0.067157,0.175986
0.253364,0.216234,0.067289,0.176283
0.253812,0.216635,0.067421,0.176580
0.254261,0.217037,0.067553,0.176877
0.254709,0.217438,0.067684,0.177174
0.255157,0.217840,0.067816,0.177470
0.255605,0.218241,0.067948,0.177767
0.256052,0.218642,0.068080,0.178063
0.256500,0.219044,0.068212,0.178359
0.256947,0.219445,0.068344,0.178655
0.257395,0.219846,0.068476,0.178951
0.257842,0.220248,0.068608,0.179247
0.258289,0.220649,0.068740,0.179543
0.258736,0.221050,0.068872,0.179839
0.259182,0.221451,0.069004,0.180134
0.259629,0.221853,0.069136,0.180429
0.260075,0.222254,0.069268,0.180724
0.260522,0.222655,0.069400,0.181019
0.260968,0.223056,0.069532,0.181314
0.261414,0.223457,0.069664,0.181609
0.261860,0.223859,0.069796,0.181904
0.262306,0.224260,0.069928,0.182198
0.262751,0.224661,0.070060,0.182493
0.263197,0.225062,0.070192,0.182787
0.263642,0.225463,0.070324,0.183081
0.264087,0.225864,0.070457,0.183375
0.264533,0.226265,0.070589,0.183669
0.264977,0.226666,0.070721,0.183963
0.265422,0.227067,0.070853,0.184257
0.265867,0.227468,0.070985,0.184550
0.266311,0.227869,0.071117,0.184844
0.266756,0.228270,0.071250,0.185137
0.267200,0.228671,0.071382,0.185430
0.267644,0.229072,0.071514,0.185723
0.268088,0.229473,0.071646,0.186016
0.268532,0.229874,0.071778,0.186309
0.268976,0.230275,0.071911,0.186601
0.269419,0.230676,0.072043,0.186894
0.269863,0.231076,0.072175,0.187186
0.270306,0.231477,0.072308,0.187479
0.270749,0.231878,0.072440,0.187771
0.271192,0.232279,0.072572,0.188063
0.271635,0.232680,0.072704,0.188355
0.272078,0.233080,0.072837,0.188646
0.272520,0.233481,0.072969,0.188938
0.272963,0.233882,0.073101,0.189230
0.273405,0.234283,0.073234,0.189521
0.273847,0.234683,0.073366,0.189812
0.274289,0.235084,0.073499,0.190103
0.274731,0.235485,0.073631,0.190394
0.275173,0.235885,0.073763,0.190685
0.275615,0.236286,0.073896,0.190976
0.276056,0.236687,0.074028,0.191267
0.276497,0.237087,0.074161,0.191557
0.276938,0.237488,0.074293,0.191848
0.277379,0.237888,0.074426,0.192138
0.277820,0.238289,0.074558,0.192428
0.278261,0.238690,0.074691,0.192718
0.278702,0.239090,0.074823,0.193008
0.279142,0.239491,0.074956,0.193298
0.279583,0.239891,0.075088,0.193587
0.280023,0.240292,0.075221,0.193877
0.280463,0.240692,0.075353,0.194166
0.280903,0.241093,0.075486,0.194455
0.281342,0.241493,0.075618,0.194744
0.281782,0.241893,0.075751,0.195033
0.282222,0.242294,0.075883,0.195322
0.282661,0.242694,0.076016,0.195611
0.283100,0.243095,0.076149,0.195900
0.283539,0.243495,0.076281,0.196188
0.283978,0.243895,0.076414,0.196477
0.284417,0.244296,0.076547,0.196765
0.284855,0.244696,0.076679,0.197053
0.285294,0.245096,0.076812,0.197341
0.285732,0.245497,0.076945,0.197629
0.286170,0.245897,0.077077,0.197917
0.286608,0.246297,0.077210,0.198204
0.287046,0.246697,0.077343,0.198492
0.287484,0.247098,0.077475,0.198779
0.287922,0.247498,0.077608,0.199066
0.288359,0.247898,0.077741,0.199354
0.288797,0.248298,0.077874,0.199641
0.289234,0.248698,0.078006,0.199927
0.289671,0.249098,0.078139,0.200214
0.290108,0.249499,0.078272,0.200501
0.290544,0.249899,0.078405,0.200787
0.290981,0.250299,0.078537,0.201074
0.291418,0.250699,0.078670,0.201360
0.291854,0.251099,0.078803,0.201646
0.292290,0.251499,0.078936,0.201932
0.292726,0.251899,0.079069,0.202218
0.293162,0.252299,0.079202,0.202504
0.293598,0.252699,0.079334,0.202789
0.294033,0.253099,0.079467,0.203075
0.294469,0.253499,0.079600,0.203360
0.294904,0.253899,0.079733,0.203646
0.295339,0.254299,0.079866,0.203931
0.295774,0.254699,0.079999,0.204216
0.296209,0.255099,0.080132,0.204501
0.296644,0.255499,0.080265,0.204785
0.297078,0.255899,0.080398,0.205070
0.297513,0.256299,0.080531,0.205354
0.297947,0.256699,0.080664,0.205639
0.298381,0.257098,0.080797,0.205923
0.298815,0.257498,0.080930,0.206207
0.299249,0.257898,0.081063,0.206491
0.299683,0.258298,0.081196,0.206775
0.300117,0.258698,0.081329,0.207059
0.300550,0.259098,0.081462,0.207343
0.300983,0.259497,0.081595,0.207626
0.301416,0.259897,0.081728,0.207910
0.301849,0.260297,0.081861,0.208193
0.302282,0.260697,0.081994,0.208476
0.302715,0.261096,0.082127,0.208759
0.303147,0.261496,0.082260,0.209042
0.303580,0.261896,0.082393,0.209325
0.304012,0.262295,0.082526,0.209607
0.304444,0.262695,0.082659,0.209890
0.304876,0.263095,0.082793,0.210172
0.305308,0.263494,0.082926,0.210455
0.305740,0.263894,0.083059,0.210737
0.306171,0.264294,0.083192,0.211019
0.306603,0.264693,0.083325,0.211301
0.307034,0.265093,0.083458,0.211583
0.307465,0.265492,0.083591,0.211864
0.307896,0.265892,0.083725,0.212146
0.308327,0.266292,0.083858,0.212427
0.308757,0.266691,0.083991,0.212709
0.309188,0.267091,0.084124,0.212990
0.309618,0.267490,0.084258,0.213271
0.310048,0.267890,0.084391,0.213552
0.310478,0.268289,0.084524,0.213833
0.310908,0.268689,0.084657,0.214113
0.311338,0.269088,0.084791,0.214394
0.311768,0.269488,0.084924,0.214674
0.312197,0.269887,0.085057,0.214955
0.312626,0.270286,0.085190,0.215235
0.313055,0.270686,0.085324,0.215515
0.313484,0.271085,0.085457,0.215795
0.313913,0.271485,0.085590,0.216075
0.314342,0.271884,0.085724,0.216354
0.314771,0.272283,0.085857,0.216634
0.315199,0.272683,0.085991,0.216913
0.315627,0.273082,0.086124,0.217193
0.316055,0.273481,0.086257,0.217472
0.316483,0.273881,0.086391,0.217751
0.316911,0.274280,0.086524,0.218030
0.317339,0.274679,0.086657,0.218309
0.317766,0.275078,0.086791,0.218588
0.318194,0.275478,0.086924,0.218866
0.318621,0.275877,0.087058,0.219145
0.319048,0.276276,0.087191,0.219423
0.319475,0.276675,0.087325,0.219701
0.319902,0.277075,0.087458,0.219980
0.320328,0.277474,0.087592,0.220258
0.320755,0.277873,0.087725,0.220535
0.321181,0.278272,0.087859,0.220813
0.321607,0.278671,0.087992,0.221091
0.322033,0.279070,0.088126,0.221368
0.322459,0.279469,0.088259,0.221646
0.322885,0.279869,0.088393,0.221923
0.323311,0.280268,0.088526,0.222200
0.323736,0.280667,0.088660,0.222477
0.324161,0.281066,0.088793,0.222754
0.324586,0.281465,0.088927,0.223031
0.325011,0.281864,0.089060,0.223308
0.325436,0.282263,0.089194,0.223584
0.325861,0.282662,0.089328,0.223861
0.326285,0.283061,0.089461,0.224137
0.326710,0.283460,0.089595,0.224413
0.327134,0.283859,0.089728,0.224689
