w,x,y,z
0.196218,3.900940,4.680166,0.088168
0.193476,3.912309,4.702349,0.087168
0.190909,3.922960,4.723356,0.086215
0.188507,3.932932,4.743236,0.085307
0.186260,3.942267,4.762036,0.084444
0.184158,3.951001,4.779801,0.083623
0.182191,3.959171,4.796579,0.082843
0.180353,3.966810,4.812413,0.082102
0.178634,3.973951,4.827348,0.081400
0.177027,3.980624,4.841427,0.080734
0.175526,3.986859,4.854692,0.080104
0.174123,3.992684,4.867183,0.079508
0.172812,3.998123,4.878939,0.078943
0.171587,4.003202,4.890000,0.078410
0.170444,4.007943,4.900400,0.077906
0.169375,4.012369,4.910175,0.077431
0.168378,4.016499,4.919360,0.076982
0.167446,4.020353,4.927985,0.076559
0.166577,4.023949,4.936083,0.076161
0.165765,4.027303,4.943683,0.075785
0.165007,4.030432,4.950813,0.075431
0.164300,4.033350,4.957499,0.075099
0.163640,4.036072,4.963768,0.074786
0.163024,4.038610,4.969644,0.074491
0.162449,4.040976,4.975150,0.074215
0.161913,4.043183,4.980307,0.073955
0.161413,4.045240,4.985137,0.073710
0.160946,4.047157,4.989660,0.073481
0.160510,4.048945,4.993893,0.073266
0.160104,4.050611,4.997855,0.073064
0.159725,4.052164,5.001561,0.072875
0.159372,4.053612,5.005029,0.072698
0.159042,4.054961,5.008272,0.072531
0.158735,4.056219,5.011305,0.072375
0.158448,4.057391,5.014140,0.072229
0.158181,4.058483,5.016791,0.072093
0.157932,4.059501,5.019268,0.071964
0.157699,4.060450,5.021583,0.071845
0.157482,4.061334,5.023746,0.071732
0.157280,4.062157,5.025767,0.071627
0.157092,4.062925,5.027655,0.071529
0.156916,4.063640,5.029418,0.071437
0.156753,4.064306,5.031065,0.071351
0.156600,4.064927,5.032602,0.071271
0.156458,4.065506,5.034038,0.071196
0.156325,4.066045,5.035378,0.071125
0.156201,4.066548,5.036629,0.071060
0.156086,4.067016,5.037797,0.070998
0.155979,4.067452,5.038887,0.070941
0.155878,4.067858,5.039904,0.070888
0.155785,4.068237,5.040853,0.070838
0.155698,4.068590,5.041738,0.070791
0.155617,4.068918,5.042565,0.070747
0.155541,4.069225,5.043336,0.070706
0.155471,4.069510,5.044055,0.070668
0.155405,4.069776,5.044726,0.070633
0.155344,4.070024,5.045352,0.070600
0.155287,4.070254,5.045935,0.070569
0.155234,4.070469,5.046480,0.070540
0.155184,4.070670,5.046988,0.070513
0.155138,4.070856,5.047461,0.070488
0.155095,4.071030,5.047903,0.070464
0.155055,4.071193,5.048315,0.070442
0.155017,4.071344,5.048699,0.070422
0.154983,4.071484,5.049057,0.070403
0.154950,4.071615,5.049391,0.070385
0.154920,4.071737,5.049702,0.070369
0.154892,4.071851,5.049992,0.070353
0.154865,4.071957,5.050263,0.070339
0.154841,4.072056,5.050515,0.070325
0.154818,4.072148,5.050750,0.070313
0.154797,4.072234,5.050969,0.070301
0.154777,4.072314,5.051174,0.070290
0.154758,4.072388,5.051364,0.070280
0.154741,4.072458,5.051542,0.070270
0.154725,4.072522,5.051707,0.070262
0.154710,4.072582,5.051862,0.070253
0.154696,4.072639,5.052005,0.070246
0.154683,4.072691,5.052139,0.070239
0.154671,4.072740,5.052264,0.070232
0.154660,4.072785,5.052381,0.070226
0.154650,4.072827,5.052489,0.070220
0.154640,4.072867,5.052590,0.070214
0.154631,4.072903,5.052685,0.070209
0.154622,4.072937,5.052773,0.070205
0.154614,4.072969,5.052854,0.070200
0.154607,4.072999,5.052931,0.070196
0.154600,4.073027,5.053002,0.070192
0.154594,4.073052,5.053068,0.070189
0.154588,4.073077,5.053130,0.070185
0.154582,4.073099,5.053188,0.070182
0.154577,4.073120,5.053241,0.070180
0.154572,4.073139,5.053291,0.070177
0.154568,4.073157,5.053338,0.070174
0.154563,4.073174,5.053381,0.070172
0.154559,4.073190,5.053422,0.070170
0.154556,4.073204,5.053459,0.070168
0.154552,4.073218,5.053495,0.070166
0.154549,4.073231,5.053527,0.070164
0.154546,4.073243,5.053558,0.070163
0.154544,4.073254,5.053586,0.070161
0.154541,4.073264,5.053613,0.070160
0.154539,4.073274,5.053637,0.070158
0.154536,4.073283,5.053660,0.070157
0.154534,4.073291,5.053682,0.070156
0.154532,4.073299,5.053702,0.070155
0.154531,4.073306,5.053720,0.070154
0.154529,4.073313,5.053738,0.070153
0.154527,4.073319,5.053754,0.070152
0.154526,4.073325,5.053769,0.070151
0.154525,4.073330,5.053783,0.070150
0.154523,4.073335,5.053796,0.070150
0.154522,4.073340,5.053808,0.070149
0.154521,4.073344,5.053820,0.070148
0.154520,4.073348,5.053830,0.070148
0.154519,4.073352,5.053840,0.070147
0.154518,4.073356,5.053849,0.070147
0.154517,4.073359,5.053858,0.070146
0.154517,4.073362,5.053866,0.070146
0.154516,4.073365,5.053873,0.070146
0.154515,4.073368,5.053880,0.070145
0.154515,4.073370,5.053887,0.070145
0.154514,4.073373,5.053893,0.070145
0.154514,4.073375,5.053898,0.070144
0.154513,4.073377,5.053903,0.070144
0.154513,4.073379,5.053908,0.070144
0.154512,4.073380,5.053913,0.070143
0.154512,4.073382,5.053917,0.070143
0.154511,4.073384,5.053921,0.070143
0.154511,4.073385,5.053925,0.070143
0.154511,4.073386,5.053928,0.070143
0.154510,4.073388,5.053931,0.070142
0.154510,4.073389,5.053934,0.070142
0.154510,4.073390,5.053937,0.070142
0.154510,4.073391,5.053940,0.070142
0.154509,4.073392,5.053942,0.070142
0.154509,4.073393,5.053944,0.070142
0.154509,4.073393,5.053946,0.070142
0.154509,4.073394,5.053948,0.070142
0.154509,4.073395,5.053950,0.070141
0.154508,4.073396,5.053952,0.070141
0.154508,4.073396,5.053953,0.070141
0.154508,4.073397,5.053955,0.070141
0.154508,4.073397,5.053956,0.070141
0.154508,4.073398,5.053957,0.070141
0.154508,4.073398,5.053959,0.070141
0.154508,4.073399,5.053960,0.070141
0.154508,4.073399,5.053961,0.070141
0.154507,4.073399,5.053962,0.070141
0.154507,4.073400,5.053963,0.070141
0.154507,4.073400,5.053963,0.070141
0.154507,4.073400,5.053964,0.070141
0.154507,4.073401,5.053965,0.070141
0.154507,4.073401,5.053966,0.070141
0.154507,4.073401,5.053966,0.070141
0.154507,4.073401,5.053967,0.070141
0.154507,4.073402,5.053967,0.070141
0.154507,4.073402,5.053968,0.070141
0.154507,4.073402,5.053968,0.070141
0.154507,4.073402,5.053969,0.070140
0.154507,4.073402,5.053969,0.070140
0.154507,4.073402,5.053970,0.070140
0.154507,4.073403,5.053970,0.070140
0.154507,4.073403,5.053970,0.070140
0.154507,4.073403,5.053971,0.070140
0.154507,4.073403,5.053971,0.070140
0.154507,4.073403,5.053971,0.070140
0.154506,4.073403,5.053971,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
