w,x,y,z
0.155566,4.069123,5.043055,0.070286
0.155492,4.069426,5.043821,0.070276
0.155422,4.069707,5.044533,0.070267
0.155358,4.069969,5.045195,0.070258
0.155298,4.070212,5.045811,0.070249
0.155242,4.070437,5.046384,0.070242
0.155190,4.070647,5.046917,0.070235
0.155142,4.070842,5.047413,0.070228
0.155097,4.071023,5.047874,0.070222
0.155055,4.071192,5.048303,0.070216
0.155016,4.071348,5.048702,0.070211
0.154980,4.071494,5.049073,0.070206
0.154947,4.071629,5.049418,0.070201
0.154916,4.071754,5.049739,0.070197
0.154887,4.071871,5.050037,0.070193
0.154860,4.071979,5.050314,0.070189
0.154835,4.072080,5.050572,0.070186
0.154812,4.072174,5.050812,0.070182
0.154790,4.072261,5.051035,0.070179
0.154770,4.072342,5.051242,0.070177
0.154751,4.072417,5.051434,0.070174
0.154734,4.072487,5.051613,0.070172
0.154718,4.072551,5.051780,0.070170
0.154703,4.072612,5.051935,0.070167
0.154689,4.072668,5.052079,0.070166
0.154676,4.072720,5.052212,0.070164
0.154664,4.072768,5.052337,0.070162
0.154653,4.072813,5.052452,0.070161
0.154643,4.072855,5.052560,0.070159
0.154633,4.072894,5.052660,0.070158
0.154624,4.072930,5.052752,0.070157
0.154616,4.072963,5.052839,0.070155
0.154608,4.072995,5.052919,0.070154
0.154601,4.073024,5.052993,0.070153
0.154594,4.073051,5.053063,0.070152
0.154588,4.073076,5.053127,0.070151
0.154582,4.073099,5.053187,0.070151
0.154577,4.073120,5.053243,0.070150
0.154572,4.073140,5.053294,0.070149
0.154567,4.073159,5.053342,0.070149
0.154563,4.073176,5.053387,0.070148
0.154559,4.073193,5.053428,0.070147
0.154555,4.073208,5.053467,0.070147
0.154552,4.073221,5.053503,0.070146
0.154548,4.073234,5.053536,0.070146
0.154545,4.073246,5.053567,0.070146
0.154543,4.073258,5.053596,0.070145
0.154540,4.073268,5.053623,0.070145
0.154538,4.073278,5.053648,0.070145
0.154535,4.073287,5.053671,0.070144
0.154533,4.073295,5.053692,0.070144
0.154531,4.073303,5.053712,0.070144
0.154530,4.073310,5.053731,0.070143
0.154528,4.073317,5.053748,0.070143
0.154526,4.073323,5.053764,0.070143
0.154525,4.073329,5.053779,0.070143
0.154524,4.073334,5.053793,0.070143
0.154522,4.073339,5.053806,0.070142
0.154521,4.073343,5.053818,0.070142
0.154520,4.073348,5.053829,0.070142
0.154519,4.073352,5.053839,0.070142
0.154518,4.073356,5.053849,0.070142
0.154517,4.073359,5.053858,0.070142
0.154517,4.073362,5.053866,0.070142
0.154516,4.073365,5.053873,0.070142
0.154515,4.073368,5.053881,0.070141
0.154515,4.073371,5.053887,0.070141
0.154514,4.073373,5.053893,0.070141
0.154513,4.073375,5.053899,0.070141
0.154513,4.073377,5.053905,0.070141
0.154512,4.073379,5.053910,0.070141
0.154512,4.073381,5.053914,0.070141
0.154512,4.073383,5.053918,0.070141
0.154511,4.073384,5.053922,0.070141
0.154511,4.073386,5.053926,0.070141
0.154511,4.073387,5.053930,0.070141
0.154510,4.073388,5.053933,0.070141
0.154510,4.073389,5.053936,0.070141
0.154510,4.073390,5.053938,0.070141
0.154509,4.073391,5.053941,0.070141
0.154509,4.073392,5.053943,0.070141
0.154509,4.073393,5.053946,0.070141
0.154509,4.073394,5.053948,0.070141
0.154509,4.073395,5.053950,0.070140
0.154508,4.073395,5.053951,0.070140
0.154508,4.073396,5.053953,0.070140
0.154508,4.073397,5.053955,0.070140
0.154508,4.073397,5.053956,0.070140
0.154508,4.073398,5.053957,0.070140
0.154508,4.073398,5.053959,0.070140
0.154508,4.073399,5.053960,0.070140
0.154508,4.073399,5.053961,0.070140
0.154507,4.073399,5.053962,0.070140
0.154507,4.073400,5.053963,0.070140
0.154507,4.073400,5.053964,0.070140
0.154507,4.073400,5.053964,0.070140
0.154507,4.073401,5.053965,0.070140
0.154507,4.073401,5.053966,0.070140
0.154507,4.073401,5.053966,0.070140
0.154507,4.073401,5.053967,0.070140
0.154507,4.073402,5.053968,0.070140
0.154507,4.073402,5.053968,0.070140
0.154507,4.073402,5.053969,0.070140
0.154507,4.073402,5.053969,0.070140
0.154507,4.073402,5.053969,0.070140
0.154507,4.073402,5.053970,0.070140
0.154507,4.073403,5.053970,0.070140
0.154507,4.073403,5.053970,0.070140
0.154507,4.073403,5.053971,0.070140
0.154507,4.073403,5.053971,0.070140
0.154506,4.073403,5.053971,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073403,5.053972,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053973,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053974,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
0.154506,4.073404,5.053975,0.070140
