w,x,y,z
0.092333,0.089597,0.023138,0.066668
0.092819,0.090072,0.023265,0.067011
0.093305,0.090547,0.023392,0.067354
0.093791,0.091022,0.023519,0.067697
0.094277,0.091497,0.023647,0.068039
0.094762,0.091972,0.023774,0.068382
0.095248,0.092447,0.023901,0.068724
0.095733,0.092922,0.024028,0.069067
0.096218,0.093397,0.024156,0.069409
0.096703,0.093872,0.024283,0.069751
0.097188,0.094347,0.024411,0.070093
0.097673,0.094822,0.024538,0.070435
0.098158,0.095297,0.024666,0.070776
0.098643,0.095771,0.024793,0.071118
0.099128,0.096246,0.024921,0.071459
0.099612,0.096721,0.025048,0.071800
0.100097,0.097195,0.025176,0.072142
0.100581,0.097670,0.025304,0.072482
0.101065,0.098145,0.025431,0.072823
0.101549,0.098619,0.025559,0.073164
0.102033,0.099094,0.025687,0.073505
0.102517,0.099568,0.025815,0.073845
0.103001,0.100043,0.025942,0.074185
0.103485,0.100517,0.026070,0.074525
0.103969,0.100991,0.026198,0.074865
0.104452,0.101466,0.026326,0.075205
0.104935,0.101940,0.026454,0.075545
0.105419,0.102414,0.026582,0.075884
0.105902,0.102888,0.026710,0.076224
0.106385,0.103362,0.026838,0.076563
0.106868,0.103836,0.026966,0.076902
0.107351,0.104311,0.027094,0.077241
0.107834,0.104785,0.027222,0.077580
0.108316,0.105259,0.027351,0.077919
0.108799,0.105733,0.027479,0.078257
0.109282,0.106206,0.027607,0.078596
0.109764,0.106680,0.027735,0.078934
0.110246,0.107154,0.027864,0.079272
0.110728,0.107628,0.027992,0.079610
0.111210,0.108102,0.028120,0.079948
0.111692,0.108576,0.028249,0.080286
0.112174,0.109049,0.028377,0.080624
0.112656,0.109523,0.028506,0.080961
0.113137,0.109997,0.028634,0.081298
0.113619,0.110470,0.028763,0.081636
0.114100,0.110944,0.028891,0.081973
0.114582,0.111417,0.029020,0.082310
0.115063,0.111891,0.029148,0.082646
0.115544,0.112364,0.029277,0.082983
0.116025,0.112838,0.029406,0.083320
0.116506,0.113311,0.029534,0.083656
0.116986,0.113784,0.029663,0.083992
0.117467,0.114258,0.029792,0.084328
0.117948,0.114731,0.029921,0.084664
0.118428,0.115204,0.030049,0.085000
0.118908,0.115677,0.030178,0.085336
0.119388,0.116150,0.030307,0.085671
0.119868,0.116624,0.030436,0.086007
0.120348,0.117097,0.030565,0.086342
0.120828,0.117570,0.030694,0.086677
0.121308,0.118043,0.030823,0.087012
0.121788,0.118516,0.030952,0.087347
0.122267,0.118989,0.031081,0.087682
0.122747,0.119462,0.031210,0.088017
0.123226,0.119934,0.031339,0.088351
0.123705,0.120407,0.031468,0.088685
0.124184,0.120880,0.031598,0.089019
0.124663,0.121353,0.031727,0.089354
0.125142,0.121826,0.031856,0.089687
0.125621,0.122298,0.031985,0.090021
0.126099,0.122771,0.032115,0.090355
0.126578,0.123244,0.032244,0.090688
0.127056,0.123716,0.032373,0.091022
0.127534,0.124189,0.032503,0.091355
0.128012,0.124661,0.032632,0.091688
0.128490,0.125134,0.032762,0.092021
0.128968,0.125606,0.032891,0.092354
0.129446,0.126079,0.033021,0.092687
0.129924,0.126551,0.033150,0.093019
0.130401,0.127023,0.033280,0.093351
0.130879,0.127496,0.033409,0.093684
0.131356,0.127968,0.033539,0.094016
0.131833,0.128440,0.033669,0.094348
0.132311,0.128912,0.033798,0.094680
0.132788,0.129385,0.033928,0.095011
0.133264,0.129857,0.034058,0.095343
0.133741,0.130329,0.034187,0.095675
0.134218,0.130801,0.034317,0.096006
0.134694,0.131273,0.034447,0.096337
0.135171,0.131745,0.034577,0.096668
0.135647,0.132217,0.034707,0.096999
0.136123,0.132689,0.034837,0.097330
0.136599,0.133161,0.034967,0.097660
0.137075,0.133633,0.035097,0.097991
0.137551,0.134104,0.035227,0.098321
0.138027,0.134576,0.035357,0.098651
0.138502,0.135048,0.035487,0.098982
0.138978,0.135520,0.035617,0.099312
0.139453,0.135991,0.035747,0.099641
0.139928,0.136463,0.035877,0.099971
0.140403,0.136935,0.036007,0.100301
0.140878,0.137406,0.036137,0.100630
0.141353,0.137878,0.036268,0.100959
0.141828,0.138349,0.036398,0.101288
0.142302,0.138821,0.036528,0.101617
0.142777,0.139292,0.036658,0.101946
0.143251,0.139764,0.036789,0.102275
0.143725,0.140235,0.036919,0.102604
0.144199,0.140707,0.037049,0.102932
0.144673,0.141178,0.037180,0.103260
0.145147,0.141649,0.037310,0.103589
0.145621,0.142120,0.037441,0.103917
0.146095,0.142592,0.037571,0.104245
0.146568,0.143063,0.037702,0.104572
0.147041,0.143534,0.037832,0.104900
0.147515,0.144005,0.037963,0.105228
0.147988,0.144476,0.038094,0.105555
0.148461,0.144947,0.038224,0.105882
0.148934,0.145418,0.038355,0.106209
0.149406,0.145889,0.038486,0.106536
0.149879,0.146360,0.038616,0.106863
0.150351,0.146831,0.038747,0.107190
0.150824,0.147302,0.038878,0.107516
0.151296,0.147773,0.039009,0.107843
0.151768,0.148244,0.039139,0.108169
0.152240,0.148715,0.039270,0.108495
0.152712,0.149185,0.039401,0.108821
0.153184,0.149656,0.039532,0.109147
0.153655,0.150127,0.039663,0.109473
0.154127,0.150597,0.039794,0.109799
0.154598,0.151068,0.039925,0.110124
0.155070,0.151539,0.040056,0.110450
0.155541,0.152009,0.040187,0.110775
0.156012,0.152480,0.040318,0.111100
0.156482,0.152950,0.040449,0.111425
0.156953,0.153421,0.040580,0.111750
0.157424,0.153891,0.040711,0.112074
0.157894,0.154362,0.040843,0.112399
0.158365,0.154832,0.040974,0.112723
0.158835,0.155302,0.041105,0.113048
0.159305,0.155773,0.041236,0.113372
0.159775,0.156243,0.041368,0.113696
0.160245,0.156713,0.041499,0.114020
0.160714,0.157183,0.041630,0.114343
0.161184,0.157653,0.041762,0.114667
0.161653,0.158124,0.041893,0.114990
0.162123,0.158594,0.042024,0.115314
0.162592,0.159064,0.042156,0.115637
0.163061,0.159534,0.042287,0.115960
0.163530,0.160004,0.042419,0.116283
0.163999,0.160474,0.042550,0.116606
0.164467,0.160944,0.042682,0.116929
0.164936,0.161414,0.042813,0.117251
0.165404,0.161884,0.042945,0.117573
0.165873,0.162354,0.043077,0.117896
0.166341,0.162823,0.043208,0.118218
0.166809,0.163293,0.043340,0.118540
0.167277,0.163763,0.043472,0.118862
0.167744,0.164233,0.043603,0.119184
0.168212,0.164702,0.043735,0.119505
0.168679,0.165172,0.043867,0.119827
0.169147,0.165642,0.043999,0.120148
0.169614,0.166111,0.044131,0.120469
0.170081,0.166581,0.044262,0.120790
0.170548,0.167050,0.044394,0.121111
0.171015,0.167520,0.044526,0.121432
0.171481,0.167989,0.044658,0.121753
0.171948,0.168459,0.044790,0.122073
0.172414,0.168928,0.044922,0.122394
0.172881,0.169398,0.045054,0.122714
0.173347,0.169867,0.045186,0.123034
0.173813,0.170336,0.045318,0.123354
0.174279,0.170806,0.045450,0.123674
0.174744,0.171275,0.045582,0.123994
0.175210,0.171744,0.045714,0.124313
0.175675,0.172214,0.045847,0.124633
0.176141,0.172683,0.045979,0.124952
0.176606,0.173152,0.046111,0.125271
0.177071,0.173621,0.046243,0.125590
0.177536,0.174090,0.046376,0.125909
0.178001,0.174559,0.046508,0.126228
0.178465,0.175028,0.046640,0.126547
0.178930,0.175497,0.046772,0.126865
0.179394,0.175966,0.046905,0.127184
0.179858,0.176435,0.047037,0.127502
0.180323,0.176904,0.047170,0.127820
0.180787,0.177373,0.047302,0.128138
0.181250,0.177842,0.047434,0.128456
0.181714,0.178311,0.047567,0.128774
0.182178,0.178779,0.047699,0.129091
0.182641,0.179248,0.047832,0.129409
0.183104,0.179717,0.047965,0.129726
0.183567,0.180186,0.048097,0.130043
0.184030,0.180654,0.048230,0.130361
0.184493,0.181123,0.048362,0.130678
0.184956,0.181591,0.048495,0.130994
0.185419,0.182060,0.048628,0.131311
0.185881,0.182529,0.048760,0.131628
0.186343,0.182997,0.048893,0.131944
0.186806,0.183466,0.049026,0.132260
0.187268,0.183934,0.049159,0.132576
0.187729,0.184402,0.049291,0.132892
0.188191,0.184871,0.049424,0.133208
0.188653,0.185339,0.049557,0.133524
0.189114,0.185808,0.049690,0.133840
0.189576,0.186276,0.049823,0.134155
0.190037,0.186744,0.049956,0.134471
0.190498,0.187212,0.050089,0.134786
0.190959,0.187681,0.050222,0.135101
0.191419,0.188149,0.050355,0.135416
0.191880,0.188617,0.050488,0.135731
0.192341,0.189085,0.050621,0.136046
0.192801,0.189553,0.050754,0.136360
0.193261,0.190021,0.050887,0.136675
0.193721,0.190489,0.051020,0.136989
0.194181,0.190957,0.051153,0.137303
0.194641,0.191425,0.051286,0.137617
0.195100,0.191893,0.051419,0.137931
0.195560,0.192361,0.051553,0.138245
0.196019,0.192829,0.051686,0.138559
0.196478,0.193297,0.051819,0.138872
0.196937,0.193765,0.051952,0.139185
0.197396,0.194233,0.052086,0.139499
0.197855,0.194701,0.052219,0.139812
0.198314,0.195168,0.052352,0.140125
0.198772,0.195636,0.052486,0.140438
0.199231,0.196104,0.052619,0.140750
0.199689,0.196571,0.052753,0.141063
0.200147,0.197039,0.052886,0.141376
0.200605,0.197507,0.053019,0.141688
0.201062,0.197974,0.053153,0.142000
0.201520,0.198442,0.053286,0.142312
0.201978,0.198909,0.053420,0.142624
0.202435,0.199377,0.053553,0.142936
0.202892,0.199844,0.053687,0.143248
0.203349,0.200312,0.053821,0.143559
0.203806,0.200779,0.053954,0.143871
0.204263,0.201247,0.054088,0.144182
0.204719,0.201714,0.054222,0.144493
0.205176,0.202181,0.054355,0.144804
0.205632,0.202649,0.054489,0.145115
0.206088,0.203116,0.054623,0.145426
0.206544,0.203583,0.054756,0.145737
0.207000,0.204050,0.054890,0.146047
0.207456,0.204518,0.055024,0.146357
0.207911,0.204985,0.055158,0.146668
0.208367,0.205452,0.055292,0.146978
0.208822,0.205919,0.055426,0.147288
0.209277,0.206386,0.055559,0.147598
0.209732,0.206853,0.055693,0.147907
0.210187,0.207320,0.055827,0.148217
0.210642,0.207787,0.055961,0.148527
0.211096,0.208254,0.056095,0.148836
0.211551,0.208721,0.056229,0.149145
0.212005,0.209188,0.056363,0.149454
0.212459,0.209655,0.056497,0.149763
0.212913,0.210122,0.056631,0.150072
0.213367,0.210589,0.056766,0.150381
0.213820,0.211056,0.056900,0.150689
0.214274,0.211522,0.057034,0.150998
0.214727,0.211989,0.057168,0.151306
0.215180,0.212456,0.057302,0.151614
0.215633,0.212923,0.057436,0.151922
0.216086,0.213389,0.057571,0.152230
0.216539,0.213856,0.057705,0.152538
0.216992,0.214322,0.057839,0.152846
0.217444,0.214789,0.057973,0.153153
0.217896,0.215256,0.058108,0.153460
0.218348,0.215722,0.058242,0.153768
0.218800,0.216189,0.058376,0.154075
0.219252,0.216655,0.058511,0.154382
0.219704,0.217122,0.058645,0.154689
0.220155,0.217588,0.058780,0.154995
0.220607,0.218054,0.058914,0.155302
0.221058,0.218521,0.059048,0.155609
0.221509,0.218987,0.059183,0.155915
0.221960,0.219454,0.059317,0.156221
0.222411,0.219920,0.059452,0.156527
0.222861,0.220386,0.059587,0.156833
0.223312,0.220852,0.059721,0.157139
0.223762,0.221319,0.059856,0.157445
0.224212,0.221785,0.059990,0.157750
0.224662,0.222251,0.060125,0.158056
0.225112,0.222717,0.060260,0.158361
0.225562,0.223183,0.060394,0.158666
0.226012,0.223649,0.060529,0.158971
0.226461,0.224115,0.060664,0.159276
0.226910,0.224581,0.060798,0.159581
0.227359,0.225047,0.060933,0.159886
0.227808,0.225513,0.061068,0.160190
0.228257,0.225979,0.061203,0.160495
0.228706,0.226445,0.061338,0.160799
0.229154,0.226911,0.061473,0.161103
0.229603,0.227377,0.061607,0.161407
0.230051,0.227843,0.061742,0.161711
0.230499,0.228309,0.061877,0.162015
0.230947,0.228775,0.062012,0.162319
0.231394,0.229240,0.062147,0.162622
0.231842,0.229706,0.062282,0.162926
0.232289,0.230172,0.062417,0.163229
0.232737,0.230638,0.062552,0.163532
0.233184,0.231103,0.062687,0.163835
0.233631,0.231569,0.062822,0.164138
0.234077,0.232034,0.062957,0.164441
0.234524,0.232500,0.063092,0.164743
0.234970,0.232966,0.063228,0.165046
0.235417,0.233431,0.063363,0.165348
0.235863,0.233897,0.063498,0.165651
0.236309,0.234362,0.063633,0.165953
0.236755,0.234828,0.063768,0.166255
0.237200,0.235293,0.063903,0.166556
0.237646,0.235759,0.064039,0.166858
0.238091,0.236224,0.064174,0.167160
0.238537,0.236689,0.064309,0.167461
0.238982,0.237155,0.064445,0.167763
0.239427,0.237620,0.064580,0.168064
0.239871,0.238085,0.064715,0.168365
0.240316,0.238551,0.064851,0.168666
0.240760,0.239016,0.064986,0.168967
0.241205,0.239481,0.065121,0.169267
0.241649,0.239946,0.065257,0.169568
0.242093,0.240411,0.065392,0.169868
0.242536,0.240876,0.065528,0.170169
0.242980,0.241342,0.065663,0.170469
0.243424,0.241807,0.065799,0.170769
0.243867,0.242272,0.065934,0.171069
0.244310,0.242737,0.066070,0.171369
0.244753,0.243202,0.066206,0.171669
0.245196,0.243667,0.066341,0.171968
0.245639,0.244132,0.066477,0.172268
0.246081,0.244597,0.066612,0.172567
0.246523,0.245062,0.066748,0.172866
0.246966,0.245526,0.066884,0.173165
0.247408,0.245991,0.067019,0.173464
0.247850,0.246456,0.067155,0.173763
0.248291,0.246921,0.067291,0.174061
0.248733,0.247386,0.067427,0.174360
0.249174,0.247851,0.067562,0.174658
0.249616,0.248315,0.067698,0.174957
0.250057,0.248780,0.067834,0.175255
0.250498,0.249245,0.067970,0.175553
0.250938,0.249709,0.068106,0.175851
0.251379,0.250174,0.068242,0.176149
0.251820,0.250639,0.068378,0.176446
0.252260,0.251103,0.068513,0.176744
0.252700,0.251568,0.068649,0.177041
0.253140,0.252032,0.068785,0.177338
0.253580,0.252497,0.068921,0.177636
0.254019,0.252961,0.069057,0.177933
0.254459,0.253426,0.069193,0.178229
0.254898,0.253890,0.069329,0.178526
0.255337,0.254355,0.069465,0.178823
0.255776,0.254819,0.069601,0.179119
0.256215,0.255284,0.069738,0.179416
0.256654,0.255748,0.069874,0.179712
0.257092,0.256212,0.070010,0.180008
0.257531,0.256677,0.070146,0.180304
0.257969,0.257141,0.070282,0.180600
0.258407,0.257605,0.070418,0.180896
0.258845,0.258069,0.070555,0.181191
0.259283,0.258534,0.070691,0.181487
0.259720,0.258998,0.070827,0.181782
0.260157,0.259462,0.070963,0.182078
0.260595,0.259926,0.071100,0.182373
0.261032,0.260390,0.071236,0.182668
0.261469,0.260854,0.071372,0.182963
0.261905,0.261318,0.071509,0.183257
0.262342,0.261782,0.071645,0.183552
0.262778,0.262246,0.071781,0.183846
0.263214,0.262710,0.071918,0.184141
0.263651,0.263174,0.072054,0.184435
0.264086,0.263638,0.072191,0.184729
0.264522,0.264102,0.072327,0.185023
0.264958,0.264566,0.072464,0.185317
0.265393,0.265030,0.072600,0.185611
0.265828,0.265494,0.072737,0.185904
0.266264,0.265958,0.072873,0.186198
0.266698,0.266422,0.073010,0.186491
0.267133,0.266885,0.073146,0.186784
0.267568,0.267349,0.073283,0.187078
0.268002,0.267813,0.073419,0.187371
0.268437,0.268277,0.073556,0.187663
0.268871,0.268740,0.073693,0.187956
0.269305,0.269204,0.073829,0.188249
0.269738,0.269668,0.073966,0.188541
0.270172,0.270131,0.074103,0.188834
0.270605,0.270595,0.074240,0.189126
0.271039,0.271059,0.074376,0.189418
0.271472,0.271522,0.074513,0.189710
0.271905,0.271986,0.074650,0.190002
0.272337,0.272449,0.074787,0.190293
0.272770,0.272913,0.074924,0.190585
0.273202,0.273376,0.075060,0.190877
0.273635,0.273840,0.075197,0.191168
0.274067,0.274303,0.075334,0.191459
0.274499,0.274766,0.075471,0.191750
0.274931,0.275230,0.075608,0.192041
0.275362,0.275693,0.075745,0.192332
0.275794,0.276156,0.075882,0.192623
0.276225,0.276620,0.076019,0.192913
0.276656,0.277083,0.076156,0.193204
0.277087,0.277546,0.076293,0.193494
0.277518,0.278010,0.076430,0.193785
0.277948,0.278473,0.076567,0.194075
0.278379,0.278936,0.076704,0.194365
0.278809,0.279399,0.076841,0.194654
0.279239,0.279862,0.076978,0.194944
0.279669,0.280325,0.077115,0.195234
0.280099,0.280789,0.077252,0.195523
0.280529,0.281252,0.077390,0.195813
0.280958,0.281715,0.077527,0.196102
0.281387,0.282178,0.077664,0.196391
0.281816,0.282641,0.077801,0.196680
0.282245,0.283104,0.077938,0.196969
0.282674,0.283567,0.078076,0.197258
0.283103,0.284030,0.078213,0.197546
0.283531,0.284493,0.078350,0.197835
0.283959,0.284956,0.078487,0.198123
0.284387,0.285418,0.078625,0.198411
0.284815,0.285881,0.078762,0.198699
0.285243,0.286344,0.078900,0.198987
0.285671,0.286807,0.079037,0.199275
0.286098,0.287270,0.079174,0.199563
0.286525,0.287733,0.079312,0.199851
0.286952,0.288195,0.079449,0.200138
0.287379,0.288658,0.079587,0.200426
0.287806,0.289121,0.079724,0.200713
0.288233,0.289583,0.079862,0.201000
0.288659,0.290046,0.079999,0.201287
0.289085,0.290509,0.080137,0.201574
0.289511,0.290971,0.080274,0.201861
0.289937,0.291434,0.080412,0.202147
0.290363,0.291897,0.080549,0.202434
0.290788,0.292359,0.080687,0.202720
0.291214,0.292822,0.080824,0.203006
0.291639,0.293284,0.080962,0.203292
0.292064,0.293747,0.081100,0.203578
0.292489,0.294209,0.081237,0.203864
0.292914,0.294672,0.081375,0.204150
0.293338,0.295134,0.081513,0.204436
0.293763,0.295597,0.081651,0.204721
0.294187,0.296059,0.081788,0.205007
0.294611,0.296521,0.081926,0.205292
0.295035,0.296984,0.082064,0.205577
0.295458,0.297446,0.082202,0.205862
0.295882,0.297908,0.082339,0.206147
0.296305,0.298371,0.082477,0.206432
0.296728,0.298833,0.082615,0.206716
0.297151,0.299295,0.082753,0.207001
0.297574,0.299757,0.082891,0.207285
0.297997,0.300220,0.083029,0.207570
0.298419,0.300682,0.083167,0.207854
0.298841,0.301144,0.083305,0.208138
0.299264,0.301606,0.083442,0.208422
0.299686,0.302068,0.083580,0.208706
0.300107,0.302530,0.083718,0.208989
0.300529,0.302992,0.083856,0.209273
0.300950,0.303454,0.083994,0.209556
0.301372,0.303916,0.084133,0.209840
0.301793,0.304378,0.084271,0.210123
0.302214,0.304840,0.084409,0.210406
0.302634,0.305302,0.084547,0.210689
0.303055,0.305764,0.084685,0.210971
0.303475,0.306226,0.084823,0.211254
0.303896,0.306688,0.084961,0.211537
0.304316,0.307150,0.085099,0.211819
0.304736,0.307612,0.085237,0.212102
0.305155,0.308074,0.085376,0.212384
0.305575,0.308536,0.085514,0.212666
0.305994,0.308997,0.085652,0.212948
0.306414,0.309459,0.085790,0.213230
0.306833,0.309921,0.085929,0.213511
0.307251,0.310383,0.086067,0.213793
0.307670,0.310844,0.086205,0.214074
0.308089,0.311306,0.086344,0.214356
0.308507,0.311768,0.086482,0.214637
0.308925,0.312229,0.086620,0.214918
0.309343,0.312691,0.086759,0.215199
0.309761,0.313153,0.086897,0.215480
0.310179,0.313614,0.087035,0.215761
0.310596,0.314076,0.087174,0.216041
0.311013,0.314537,0.087312,0.216322
0.311430,0.314999,0.087451,0.216602
0.311847,0.315461,0.087589,0.216882
0.312264,0.315922,0.087728,0.217162
0.312681,0.316384,0.087866,0.217442
0.313097,0.316845,0.088005,0.217722
0.313513,0.317306,0.088143,0.218002
0.313930,0.317768,0.088282,0.218282
0.314345,0.318229,0.088420,0.218561
0.314761,0.318691,0.088559,0.218841
0.315177,0.319152,0.088698,0.219120
0.315592,0.319613,0.088836,0.219399
0.316007,0.320075,0.088975,0.219678
0.316422,0.320536,0.089113,0.219957
0.316837,0.320997,0.089252,0.220236
0.317252,0.321459,0.089391,0.220514
0.317666,0.321920,0.089530,0.220793
0.318081,0.322381,0.089668,0.221071
0.318495,0.322842,0.089807,0.221350
0.318909,0.323303,0.089946,0.221628
0.319323,0.323765,0.090085,0.221906
0.319736,0.324226,0.090223,0.222184
0.320150,0.324687,0.090362,0.222462
0.320563,0.325148,0.090501,0.222739
0.320976,0.325609,0.090640,0.223017
0.321389,0.326070,0.090779,0.223294
0.321802,0.326531,0.090918,0.223572
0.322214,0.326992,0.091057,0.223849
0.322627,0.327453,0.091195,0.224126
0.323039,0.327914,0.091334,0.224403
0.323451,0.328375,0.091473,0.224680
0.323863,0.328836,0.091612,0.224957
