w,x,y,z
0.126396,0.133010,0.040527,0.112349
0.126773,0.133415,0.040656,0.112673
0.127150,0.133820,0.040786,0.112997
0.127526,0.134225,0.040915,0.113321
0.127903,0.134630,0.041045,0.113645
0.128280,0.135035,0.041175,0.113969
0.128656,0.135439,0.041304,0.114292
0.129032,0.135844,0.041434,0.114616
0.129409,0.136249,0.041564,0.114939
0.129785,0.136654,0.041693,0.115262
0.130161,0.137058,0.041823,0.115585
0.130537,0.137463,0.041953,0.115908
0.130913,0.137868,0.042083,0.116230
0.131289,0.138272,0.042212,0.116553
0.131664,0.138677,0.042342,0.116875
0.132040,0.139081,0.042472,0.117198
0.132415,0.139486,0.042602,0.117520
0.132791,0.139890,0.042732,0.117842
0.133166,0.140295,0.042862,0.118164
0.133541,0.140699,0.042992,0.118486
0.133916,0.141103,0.043122,0.118807
0.134291,0.141508,0.043252,0.119129
0.134666,0.141912,0.043382,0.119450
0.135041,0.142316,0.043512,0.119771
0.135415,0.142720,0.043642,0.120092
0.135790,0.143125,0.043772,0.120413
0.136164,0.143529,0.043902,0.120734
0.136539,0.143933,0.044032,0.121055
0.136913,0.144337,0.044163,0.121375
0.137287,0.144741,0.044293,0.121696
0.137661,0.145145,0.044423,0.122016
0.138035,0.145549,0.044553,0.122336
0.138409,0.145953,0.044683,0.122656
0.138783,0.146357,0.044814,0.122976
0.139156,0.146761,0.044944,0.123296
0.139530,0.147165,0.045074,0.123615
0.139903,0.147569,0.045205,0.123935
0.140276,0.147973,0.045335,0.124254
0.140650,0.148377,0.045466,0.124573
0.141023,0.148780,0.045596,0.124893
0.141396,0.149184,0.045726,0.125211
0.141769,0.149588,0.045857,0.125530
0.142141,0.149992,0.045987,0.125849
0.142514,0.150395,0.046118,0.126168
0.142887,0.150799,0.046248,0.126486
0.143259,0.151203,0.046379,0.126804
0.143631,0.151606,0.046510,0.127122
0.144004,0.152010,0.046640,0.127440
0.144376,0.152413,0.046771,0.127758
0.144748,0.152817,0.046901,0.128076
0.145120,0.153220,0.047032,0.128394
0.145492,0.153624,0.047163,0.128711
0.145863,0.154027,0.047293,0.129029
0.146235,0.154430,0.047424,0.129346
0.146606,0.154834,0.047555,0.129663
0.146978,0.155237,0.047686,0.129980
0.147349,0.155640,0.047817,0.130297
0.147720,0.156044,0.047947,0.130613
0.148091,0.156447,0.048078,0.130930
0.148462,0.156850,0.048209,0.131246
0.148833,0.157253,0.048340,0.131563
0.149204,0.157656,0.048471,0.131879
0.149575,0.158060,0.048602,0.132195
0.149945,0.158463,0.048733,0.132511
0.150316,0.158866,0.048864,0.132826
0.150686,0.159269,0.048995,0.133142
0.151056,0.159672,0.049126,0.133458
0.151426,0.160075,0.049257,0.133773
0.151796,0.160478,0.049388,0.134088
0.152166,0.160880,0.049519,0.134403
0.152536,0.161283,0.049650,0.134718
0.152906,0.161686,0.049781,0.135033
0.153275,0.162089,0.049912,0.135348
0.153645,0.162492,0.050044,0.135662
0.154014,0.162895,0.050175,0.135977
0.154383,0.163297,0.050306,0.136291
0.154752,0.163700,0.050437,0.136605
0.155121,0.164103,0.050568,0.136919
0.155490,0.164505,0.050700,0.137233
0.155859,0.164908,0.050831,0.137547
0.156228,0.165311,0.050962,0.137861
0.156596,0.165713,0.051094,0.138174
0.156965,0.166116,0.051225,0.138488
0.157333,0.166518,0.051357,0.138801
0.157701,0.166921,0.051488,0.139114
0.158069,0.167323,0.051619,0.139427
0.158438,0.167726,0.051751,0.139740
0.158805,0.168128,0.051882,0.140053
0.159173,0.168530,0.052014,0.140365
0.159541,0.168933,0.052145,0.140678
0.159908,0.169335,0.052277,0.140990
0.160276,0.169737,0.052408,0.141302
0.160643,0.170139,0.052540,0.141615
0.161011,0.170542,0.052672,0.141926
0.161378,0.170944,0.052803,0.142238
0.161745,0.171346,0.052935,0.142550
0.162112,0.171748,0.053067,0.142862
0.162478,0.172150,0.053198,0.143173
0.162845,0.172552,0.053330,0.143484
0.163212,0.172954,0.053462,0.143795
0.163578,0.173356,0.053593,0.144106
0.163944,0.173758,0.053725,0.144417
0.164311,0.174160,0.053857,0.144728
0.164677,0.174562,0.053989,0.145039
0.165043,0.174964,0.054121,0.145349
0.165409,0.175366,0.054253,0.145660
0.165774,0.175768,0.054384,0.145970
0.166140,0.176170,0.054516,0.146280
0.166505,0.176572,0.054648,0.146590
0.166871,0.176973,0.054780,0.146900
0.167236,0.177375,0.054912,0.147210
0.167601,0.177777,0.055044,0.147519
0.167966,0.178178,0.055176,0.147829
0.168331,0.178580,0.055308,0.148138
0.168696,0.178982,0.055440,0.148447
0.169061,0.179383,0.055572,0.148756
0.169426,0.179785,0.055704,0.149065
0.169790,0.180186,0.055837,0.149374
0.170155,0.180588,0.055969,0.149683
0.170519,0.180989,0.056101,0.149991
0.170883,0.181391,0.056233,0.150300
0.171247,0.181792,0.056365,0.150608
0.171611,0.182194,0.056497,0.150916
0.171975,0.182595,0.056630,0.151224
0.172338,0.182996,0.056762,0.151532
0.172702,0.183398,0.056894,0.151840
0.173065,0.183799,0.057026,0.152148
0.173429,0.184200,0.057159,0.152455
0.173792,0.184602,0.057291,0.152763
0.174155,0.185003,0.057423,0.153070
0.174518,0.185404,0.057556,0.153377
0.174881,0.185805,0.057688,0.153684
0.175244,0.186206,0.057821,0.153991
0.175606,0.186607,0.057953,0.154298
0.175969,0.187008,0.058086,0.154604
0.176331,0.187410,0.058218,0.154911
0.176694,0.187811,0.058350,0.155217
0.177056,0.188212,0.058483,0.155523
0.177418,0.188613,0.058616,0.155829
0.177780,0.189013,0.058748,0.156135
0.178142,0.189414,0.058881,0.156441
0.178503,0.189815,0.059013,0.156747
0.178865,0.190216,0.059146,0.157052
0.179226,0.190617,0.059279,0.157358
0.179588,0.191018,0.059411,0.157663
0.179949,0.191419,0.059544,0.157968
0.180310,0.191819,0.059677,0.158273
0.180671,0.192220,0.059809,0.158578
0.181032,0.192621,0.059942,0.158883
0.181393,0.193021,0.060075,0.159188
0.181753,0.193422,0.060208,0.159492
0.182114,0.193823,0.060340,0.159797
0.182474,0.194223,0.060473,0.160101
0.182834,0.194624,0.060606,0.160405
0.183195,0.195024,0.060739,0.160709
0.183555,0.195425,0.060872,0.161013
0.183915,0.195825,0.061005,0.161317
0.184274,0.196226,0.061138,0.161621
0.184634,0.196626,0.061271,0.161924
0.184994,0.197027,0.061403,0.162227
0.185353,0.197427,0.061536,0.162531
0.185712,0.197827,0.061669,0.162834
0.186071,0.198228,0.061802,0.163137
0.186431,0.198628,0.061935,0.163440
0.186789,0.199028,0.062069,0.163743
0.187148,0.199428,0.062202,0.164045
0.187507,0.199829,0.062335,0.164348
0.187866,0.200229,0.062468,0.164650
0.188224,0.200629,0.062601,0.164952
0.188582,0.201029,0.062734,0.165254
0.188941,0.201429,0.062867,0.165556
0.189299,0.201829,0.063000,0.165858
0.189657,0.202229,0.063134,0.166160
0.190015,0.202629,0.063267,0.166461
0.190372,0.203029,0.063400,0.166763
0.190730,0.203429,0.063533,0.167064
0.191087,0.203829,0.063667,0.167365
0.191445,0.204229,0.063800,0.167667
0.191802,0.204629,0.063933,0.167967
0.192159,0.205029,0.064067,0.168268
0.192516,0.205429,0.064200,0.168569
0.192873,0.205829,0.064333,0.168870
0.193230,0.206228,0.064467,0.169170
0.193586,0.206628,0.064600,0.169470
0.193943,0.207028,0.064734,0.169771
0.194299,0.207428,0.064867,0.170071
0.194655,0.207827,0.065001,0.170371
0.195012,0.208227,0.065134,0.170670
0.195368,0.208627,0.065268,0.170970
0.195724,0.209026,0.065401,0.171270
0.196079,0.209426,0.065535,0.171569
0.196435,0.209825,0.065668,0.171868
0.196790,0.210225,0.065802,0.172167
0.197146,0.210624,0.065936,0.172466
0.197501,0.211024,0.066069,0.172765
0.197856,0.211423,0.066203,0.173064
0.198211,0.211823,0.066336,0.173363
0.198566,0.212222,0.066470,0.173661
0.198921,0.212622,0.066604,0.173960
0.199276,0.213021,0.066738,0.174258
0.199630,0.213420,0.066871,0.174556
0.199984,0.213819,0.067005,0.174854
0.200339,0.214219,0.067139,0.175152
0.200693,0.214618,0.067273,0.175450
0.201047,0.215017,0.067406,0.175747
0.201401,0.215416,0.067540,0.176045
0.201755,0.215816,0.067674,0.176342
0.202108,0.216215,0.067808,0.176640
0.202462,0.216614,0.067942,0.176937
0.202815,0.217013,0.068076,0.177234
0.203168,0.217412,0.068210,0.177531
0.203521,0.217811,0.068344,0.177827
0.203875,0.218210,0.068478,0.178124
0.204227,0.218609,0.068612,0.178421
0.204580,0.219008,0.068746,0.178717
0.204933,0.219407,0.068880,0.179013
0.205285,0.219806,0.069014,0.179309
0.205638,0.220205,0.069148,0.179605
0.205990,0.220604,0.069282,0.179901
0.206342,0.221002,0.069416,0.180197
0.206694,0.221401,0.069550,0.180493
0.207046,0.221800,0.069684,0.180788
0.207398,0.222199,0.069818,0.181083
0.207749,0.222598,0.069953,0.181379
0.208101,0.222996,0.070087,0.181674
0.208452,0.223395,0.070221,0.181969
0.208803,0.223794,0.070355,0.182264
0.209154,0.224192,0.070489,0.182558
0.209505,0.224591,0.070624,0.182853
0.209856,0.224989,0.070758,0.183147
0.210207,0.225388,0.070892,0.183442
0.210558,0.225787,0.071027,0.183736
0.210908,0.226185,0.071161,0.184030
0.211258,0.226584,0.071295,0.184324
0.211609,0.226982,0.071430,0.184618
0.211959,0.227380,0.071564,0.184912
0.212309,0.227779,0.071698,0.185205
0.212658,0.228177,0.071833,0.185499
0.213008,0.228576,0.071967,0.185792
0.213358,0.228974,0.072102,0.186085
0.213707,0.229372,0.072236,0.186378
0.214056,0.229770,0.072371,0.186671
0.214406,0.230169,0.072505,0.186964
0.214755,0.230567,0.072640,0.187257
0.215104,0.230965,0.072774,0.187550
0.215452,0.231363,0.072909,0.187842
0.215801,0.231762,0.073044,0.188134
0.216150,0.232160,0.073178,0.188427
0.216498,0.232558,0.073313,0.188719
0.216846,0.232956,0.073447,0.189011
0.217194,0.233354,0.073582,0.189302
0.217542,0.233752,0.073717,0.189594
0.217890,0.234150,0.073851,0.189886
0.218238,0.234548,0.073986,0.190177
0.218586,0.234946,0.074121,0.190469
0.218933,0.235344,0.074256,0.190760
0.219281,0.235742,0.074390,0.191051
0.219628,0.236140,0.074525,0.191342
0.219975,0.236538,0.074660,0.191633
0.220322,0.236935,0.074795,0.191923
0.220669,0.237333,0.074930,0.192214
0.221015,0.237731,0.075064,0.192505
0.221362,0.238129,0.075199,0.192795
0.221708,0.238526,0.075334,0.193085
0.222055,0.238924,0.075469,0.193375
0.222401,0.239322,0.075604,0.193665
0.222747,0.239720,0.075739,0.193955
0.223093,0.240117,0.075874,0.194245
0.223439,0.240515,0.076009,0.194534
0.223784,0.240912,0.076144,0.194824
0.224130,0.241310,0.076279,0.195113
0.224475,0.241708,0.076414,0.195402
0.224820,0.242105,0.076549,0.195691
0.225166,0.242503,0.076684,0.195980
0.225511,0.242900,0.076819,0.196269
0.225855,0.243297,0.076954,0.196558
0.226200,0.243695,0.077089,0.196847
0.226545,0.244092,0.077225,0.197135
0.226889,0.244490,0.077360,0.197423
0.227234,0.244887,0.077495,0.197712
0.227578,0.245284,0.077630,0.198000
0.227922,0.245682,0.077765,0.198288
0.228266,0.246079,0.077900,0.198576
0.228610,0.246476,0.078036,0.198863
0.228953,0.246873,0.078171,0.199151
0.229297,0.247271,0.078306,0.199438
0.229640,0.247668,0.078442,0.199726
0.229983,0.248065,0.078577,0.200013
0.230327,0.248462,0.078712,0.200300
0.230670,0.248859,0.078847,0.200587
0.231012,0.249256,0.078983,0.200874
0.231355,0.249653,0.079118,0.201161
0.231698,0.250050,0.079254,0.201447
0.232040,0.250447,0.079389,0.201734
0.232382,0.250844,0.079524,0.202020
0.232725,0.251241,0.079660,0.202307
0.233067,0.251638,0.079795,0.202593
0.233409,0.252035,0.079931,0.202879
0.233750,0.252432,0.080066,0.203165
0.234092,0.252829,0.080202,0.203450
0.234434,0.253226,0.080337,0.203736
0.234775,0.253623,0.080473,0.204021
0.235116,0.254020,0.080608,0.204307
0.235457,0.254416,0.080744,0.204592
0.235798,0.254813,0.080880,0.204877
0.236139,0.255210,0.081015,0.205162
0.236480,0.255607,0.081151,0.205447
0.236821,0.256003,0.081287,0.205732
0.237161,0.256400,0.081422,0.206017
0.237501,0.256797,0.081558,0.206301
0.237842,0.257193,0.081694,0.206585
0.238182,0.257590,0.081829,0.206870
0.238521,0.257986,0.081965,0.207154
0.238861,0.258383,0.082101,0.207438
0.239201,0.258779,0.082237,0.207722
0.239540,0.259176,0.082372,0.208006
0.239880,0.259572,0.082508,0.208289
0.240219,0.259969,0.082644,0.208573
0.240558,0.260365,0.082780,0.208856
0.240897,0.260762,0.082916,0.209140
0.241236,0.261158,0.083051,0.209423
0.241575,0.261554,0.083187,0.209706
0.241913,0.261951,0.083323,0.209989
0.242251,0.262347,0.083459,0.210272
0.242590,0.262743,0.083595,0.210554
0.242928,0.263140,0.083731,0.210837
0.243266,0.263536,0.083867,0.211119
0.243604,0.263932,0.084003,0.211402
0.243941,0.264328,0.084139,0.211684
0.244279,0.264724,0.084275,0.211966
0.244617,0.265121,0.084411,0.212248
0.244954,0.265517,0.084547,0.212530
0.245291,0.265913,0.084683,0.212811
0.245628,0.266309,0.084819,0.213093
0.245965,0.266705,0.084955,0.213374
0.246302,0.267101,0.085091,0.213656
0.246638,0.267497,0.085228,0.213937
0.246975,0.267893,0.085364,0.214218
0.247311,0.268289,0.085500,0.214499
0.247647,0.268685,0.085636,0.214780
0.247984,0.269081,0.085772,0.215061
0.248319,0.269477,0.085908,0.215341
0.248655,0.269873,0.086045,0.215622
0.248991,0.270268,0.086181,0.215902
0.249327,0.270664,0.086317,0.216182
0.249662,0.271060,0.086453,0.216462
0.249997,0.271456,0.086590,0.216742
0.250332,0.271852,0.086726,0.217022
0.250667,0.272247,0.086862,0.217302
0.251002,0.272643,0.086999,0.217582
0.251337,0.273039,0.087135,0.217861
0.251671,0.273434,0.087271,0.218140
0.252006,0.273830,0.087408,0.218420
0.252340,0.274226,0.087544,0.218699
0.252674,0.274621,0.087681,0.218978
0.253008,0.275017,0.087817,0.219257
0.253342,0.275412,0.087954,0.219536
0.253676,0.275808,0.088090,0.219814
0.254009,0.276203,0.088227,0.220093
0.254343,0.276599,0.088363,0.220371
0.254676,0.276994,0.088500,0.220650
0.255009,0.277390,0.088636,0.220928
0.255342,0.277785,0.088773,0.221206
0.255675,0.278181,0.088909,0.221484
0.256008,0.278576,0.089046,0.221761
0.256341,0.278971,0.089182,0.222039
0.256673,0.279367,0.089319,0.222317
0.257006,0.279762,0.089456,0.222594
0.257338,0.280157,0.089592,0.222872
0.257670,0.280553,0.089729,0.223149
0.258002,0.280948,0.089866,0.223426
0.258334,0.281343,0.090002,0.223703
0.258665,0.281738,0.090139,0.223980
0.258997,0.282133,0.090276,0.224256
0.259328,0.282529,0.090413,0.224533
0.259659,0.282924,0.090549,0.224809
