w,x,y,z
0.029082,0.030309,0.008851,0.030114
0.029479,0.030723,0.008973,0.030519
0.029875,0.031137,0.009096,0.030923
0.030271,0.031550,0.009219,0.031328
0.030668,0.031964,0.009341,0.031732
0.031064,0.032378,0.009464,0.032136
0.031460,0.032791,0.009586,0.032540
0.031857,0.033205,0.009709,0.032944
0.032253,0.033618,0.009832,0.033347
0.032649,0.034032,0.009955,0.033751
0.033045,0.034445,0.010077,0.034154
0.033441,0.034858,0.010200,0.034557
0.033837,0.035272,0.010323,0.034959
0.034233,0.035685,0.010446,0.035362
0.034629,0.036098,0.010569,0.035764
0.035024,0.036511,0.010692,0.036166
0.035420,0.036924,0.010815,0.036568
0.035816,0.037337,0.010938,0.036970
0.036211,0.037750,0.011061,0.037371
0.036607,0.038163,0.011184,0.037772
0.037002,0.038576,0.011307,0.038174
0.037398,0.038989,0.011430,0.038574
0.037793,0.039402,0.011553,0.038975
0.038188,0.039815,0.011676,0.039376
0.038583,0.040228,0.011800,0.039776
0.038979,0.040641,0.011923,0.040176
0.039374,0.041054,0.012046,0.040576
0.039769,0.041466,0.012170,0.040975
0.040164,0.041879,0.012293,0.041375
0.040559,0.042292,0.012416,0.041774
0.040954,0.042704,0.012540,0.042173
0.041348,0.043117,0.012663,0.042572
0.041743,0.043529,0.012787,0.042971
0.042138,0.043942,0.012910,0.043369
0.042533,0.044354,0.013034,0.043767
0.042927,0.044767,0.013157,0.044165
0.043322,0.045179,0.013281,0.044563
0.043716,0.045591,0.013405,0.044961
0.044110,0.046004,0.013528,0.045358
0.044505,0.046416,0.013652,0.045756
0.044899,0.046828,0.013776,0.046153
0.045293,0.047240,0.013899,0.046549
0.045687,0.047652,0.014023,0.046946
0.046081,0.048065,0.014147,0.047343
0.046475,0.048477,0.014271,0.047739
0.046869,0.048889,0.014395,0.048135
0.047263,0.049301,0.014519,0.048531
0.047657,0.049713,0.014643,0.048926
0.048051,0.050125,0.014767,0.049322
0.048445,0.050536,0.014891,0.049717
0.048838,0.050948,0.015015,0.050112
0.049232,0.051360,0.015139,0.050507
0.049625,0.051772,0.015263,0.050902
0.050019,0.052184,0.015387,0.051296
0.050412,0.052595,0.015511,0.051690
0.050805,0.053007,0.015635,0.052084
0.051199,0.053419,0.015760,0.052478
0.051592,0.053830,0.015884,0.052872
0.051985,0.054242,0.016008,0.053265
0.052378,0.054653,0.016132,0.053659
0.052771,0.055065,0.016257,0.054052
0.053164,0.055476,0.016381,0.054445
0.053557,0.055888,0.016506,0.054837
0.053949,0.056299,0.016630,0.055230
0.054342,0.056710,0.016755,0.055622
0.054735,0.057122,0.016879,0.056014
0.055127,0.057533,0.017004,0.056406
0.055520,0.057944,0.017128,0.056798
0.055912,0.058355,0.017253,0.057189
0.056305,0.058766,0.017377,0.057580
0.056697,0.059177,0.017502,0.057971
0.057089,0.059589,0.017627,0.058362
0.057481,0.060000,0.017751,0.058753
0.057874,0.060411,0.017876,0.059144
0.058266,0.060822,0.018001,0.059534
0.058658,0.061232,0.018126,0.059924
0.059049,0.061643,0.018250,0.060314
0.059441,0.062054,0.018375,0.060704
0.059833,0.062465,0.018500,0.061093
0.060225,0.062876,0.018625,0.061482
0.060616,0.063287,0.018750,0.061872
0.061008,0.063697,0.018875,0.062260
0.061399,0.064108,0.019000,0.062649
0.061791,0.064519,0.019125,0.063038
0.062182,0.064929,0.019250,0.063426
0.062573,0.065340,0.019375,0.063814
0.062965,0.065750,0.019500,0.064202
0.063356,0.066161,0.019626,0.064590
0.063747,0.066571,0.019751,0.064977
0.064138,0.066982,0.019876,0.065365
0.064529,0.067392,0.020001,0.065752
0.064919,0.067802,0.020126,0.066139
0.065310,0.068213,0.020252,0.066526
0.065701,0.068623,0.020377,0.066912
0.066092,0.069033,0.020502,0.067299
0.066482,0.069443,0.020628,0.067685
0.066873,0.069853,0.020753,0.068071
0.067263,0.070264,0.020879,0.068457
0.067653,0.070674,0.021004,0.068842
0.068044,0.071084,0.021130,0.069228
0.068434,0.071494,0.021255,0.069613
0.068824,0.071904,0.021381,0.069998
0.069214,0.072314,0.021506,0.070383
0.069604,0.072724,0.021632,0.070767
0.069994,0.073133,0.021758,0.071152
0.070384,0.073543,0.021883,0.071536
0.070773,0.073953,0.022009,0.071920
0.071163,0.074363,0.022135,0.072304
0.071553,0.074773,0.022261,0.072687
0.071942,0.075182,0.022386,0.073071
0.072332,0.075592,0.022512,0.073454
0.072721,0.076002,0.022638,0.073837
0.073110,0.076411,0.022764,0.074220
0.073499,0.076821,0.022890,0.074603
0.073889,0.077230,0.023016,0.074985
0.074278,0.077640,0.023142,0.075368
0.074667,0.078049,0.023268,0.075750
0.075056,0.078459,0.023394,0.076132
0.075444,0.078868,0.023520,0.076513
0.075833,0.079277,0.023646,0.076895
0.076222,0.079687,0.023772,0.077276
0.076610,0.080096,0.023898,0.077657
0.076999,0.080505,0.024024,0.078038
0.077387,0.080914,0.024150,0.078419
0.077776,0.081324,0.024277,0.078800
0.078164,0.081733,0.024403,0.079180
0.078552,0.082142,0.024529,0.079560
0.078940,0.082551,0.024655,0.079940
0.079328,0.082960,0.024782,0.080320
0.079716,0.083369,0.024908,0.080699
0.080104,0.083778,0.025035,0.081079
0.080492,0.084187,0.025161,0.081458
0.080880,0.084596,0.025287,0.081837
0.081268,0.085005,0.025414,0.082216
0.081655,0.085413,0.025540,0.082595
0.082043,0.085822,0.025667,0.082973
0.082430,0.086231,0.025793,0.083351
0.082817,0.086640,0.025920,0.083729
0.083205,0.087048,0.026047,0.084107
0.083592,0.087457,0.026173,0.084485
0.083979,0.087866,0.026300,0.084862
0.084366,0.088274,0.026427,0.085240
0.084753,0.088683,0.026553,0.085617
0.085140,0.089091,0.026680,0.085994
0.085527,0.089500,0.026807,0.086370
0.085913,0.089908,0.026934,0.086747
0.086300,0.090317,0.027060,0.087123
0.086686,0.090725,0.027187,0.087499
0.087073,0.091133,0.027314,0.087875
0.087459,0.091542,0.027441,0.088251
0.087846,0.091950,0.027568,0.088627
0.088232,0.092358,0.027695,0.089002
0.088618,0.092766,0.027822,0.089377
0.089004,0.093175,0.027949,0.089752
0.089390,0.093583,0.028076,0.090127
0.089776,0.093991,0.028203,0.090502
0.090162,0.094399,0.028330,0.090876
0.090547,0.094807,0.028457,0.091250
0.090933,0.095215,0.028584,0.091624
0.091318,0.095623,0.028712,0.091998
0.091704,0.096031,0.028839,0.092372
0.092089,0.096439,0.028966,0.092745
0.092475,0.096847,0.029093,0.093119
0.092860,0.097255,0.029221,0.093492
0.093245,0.097662,0.029348,0.093865
0.093630,0.098070,0.029475,0.094237
0.094015,0.098478,0.029603,0.094610
0.094400,0.098886,0.029730,0.094982
0.094784,0.099293,0.029857,0.095354
0.095169,0.099701,0.029985,0.095726
0.095554,0.100108,0.030112,0.096098
0.095938,0.100516,0.030240,0.096470
0.096323,0.100924,0.030367,0.096841
0.096707,0.101331,0.030495,0.097212
0.097091,0.101739,0.030622,0.097583
0.097476,0.102146,0.030750,0.097954
0.097860,0.102553,0.030878,0.098325
0.098244,0.102961,0.031005,0.098695
0.098628,0.103368,0.031133,0.099066
0.099011,0.103775,0.031261,0.099436
0.099395,0.104183,0.031388,0.099806
0.099779,0.104590,0.031516,0.100175
0.100162,0.104997,0.031644,0.100545
0.100546,0.105404,0.031772,0.100914
0.100929,0.105811,0.031900,0.101283
0.101312,0.106219,0.032027,0.101652
0.101696,0.106626,0.032155,0.102021
0.102079,0.107033,0.032283,0.102390
0.102462,0.107440,0.032411,0.102758
0.102845,0.107847,0.032539,0.103126
0.103228,0.108254,0.032667,0.103494
0.103610,0.108660,0.032795,0.103862
0.103993,0.109067,0.032923,0.104230
0.104376,0.109474,0.033051,0.104597
0.104758,0.109881,0.033179,0.104964
0.105141,0.110288,0.033307,0.105331
0.105523,0.110694,0.033436,0.105698
0.105905,0.111101,0.033564,0.106065
0.106287,0.111508,0.033692,0.106432
0.106669,0.111915,0.033820,0.106798
0.107051,0.112321,0.033948,0.107164
0.107433,0.112728,0.034077,0.107530
0.107815,0.113134,0.034205,0.107896
0.108197,0.113541,0.034333,0.108261
0.108578,0.113947,0.034462,0.108627
0.108960,0.114354,0.034590,0.108992
0.109341,0.114760,0.034718,0.109357
0.109722,0.115167,0.034847,0.109722
0.110104,0.115573,0.034975,0.110086
0.110485,0.115979,0.035104,0.110451
0.110866,0.116385,0.035232,0.110815
0.111247,0.116792,0.035361,0.111179
0.111628,0.117198,0.035489,0.111543
0.112008,0.117604,0.035618,0.111907
0.112389,0.118010,0.035747,0.112271
0.112770,0.118416,0.035875,0.112634
0.113150,0.118823,0.036004,0.112997
0.113531,0.119229,0.036133,0.113360
0.113911,0.119635,0.036261,0.113723
0.114291,0.120041,0.036390,0.114085
0.114671,0.120447,0.036519,0.114448
0.115051,0.120853,0.036647,0.114810
0.115431,0.121258,0.036776,0.115172
0.115811,0.121664,0.036905,0.115534
0.116191,0.122070,0.037034,0.115896
0.116570,0.122476,0.037163,0.116257
0.116950,0.122882,0.037292,0.116619
0.117329,0.123287,0.037421,0.116980
0.117709,0.123693,0.037550,0.117341
0.118088,0.124099,0.037679,0.117701
0.118467,0.124505,0.037808,0.118062
0.118846,0.124910,0.037937,0.118422
0.119225,0.125316,0.038066,0.118783
0.119604,0.125721,0.038195,0.119143
0.119983,0.126127,0.038324,0.119502
0.120361,0.126532,0.038453,0.119862
0.120740,0.126938,0.038582,0.120222
0.121118,0.127343,0.038711,0.120581
0.121497,0.127749,0.038840,0.120940
0.121875,0.128154,0.038970,0.121299
0.122253,0.128559,0.039099,0.121658
0.122631,0.128965,0.039228,0.122016
0.123009,0.129370,0.039357,0.122375
0.123387,0.129775,0.039487,0.122733
0.123765,0.130180,0.039616,0.123091
0.124143,0.130586,0.039745,0.123449
0.124520,0.130991,0.039875,0.123806
0.124898,0.131396,0.040004,0.124164
0.125275,0.131801,0.040134,0.124521
0.125653,0.132206,0.040263,0.124878
0.126030,0.132611,0.040393,0.125235
0.126407,0.133016,0.040522,0.125592
0.126784,0.133421,0.040652,0.125948
0.127161,0.133826,0.040781,0.126305
0.127538,0.134231,0.040911,0.126661
0.127914,0.134636,0.041040,0.127017
0.128291,0.135040,0.041170,0.127373
0.128668,0.135445,0.041300,0.127728
0.129044,0.135850,0.041429,0.128084
0.129420,0.136255,0.041559,0.128439
0.129797,0.136660,0.041689,0.128794
0.130173,0.137064,0.041818,0.129149
0.130549,0.137469,0.041948,0.129504
0.130925,0.137873,0.042078,0.129858
0.131300,0.138278,0.042208,0.130213
0.131676,0.138683,0.042338,0.130567
0.132052,0.139087,0.042467,0.130921
0.132427,0.139492,0.042597,0.131275
0.132803,0.139896,0.042727,0.131628
0.133178,0.140301,0.042857,0.131982
0.133553,0.140705,0.042987,0.132335
0.133928,0.141109,0.043117,0.132688
0.134303,0.141514,0.043247,0.133041
0.134678,0.141918,0.043377,0.133394
0.135053,0.142322,0.043507,0.133746
0.135428,0.142727,0.043637,0.134099
0.135802,0.143131,0.043767,0.134451
0.136177,0.143535,0.043897,0.134803
0.136551,0.143939,0.044028,0.135155
0.136926,0.144343,0.044158,0.135506
0.137300,0.144747,0.044288,0.135858
0.137674,0.145152,0.044418,0.136209
0.138048,0.145556,0.044548,0.136560
0.138422,0.145960,0.044679,0.136911
0.138795,0.146364,0.044809,0.137262
0.139169,0.146768,0.044939,0.137613
0.139543,0.147171,0.045069,0.137963
0.139916,0.147575,0.045200,0.138313
0.140289,0.147979,0.045330,0.138663
0.140663,0.148383,0.045461,0.139013
0.141036,0.148787,0.045591,0.139363
0.141409,0.149191,0.045721,0.139712
0.141782,0.149594,0.045852,0.140061
0.142155,0.149998,0.045982,0.140411
0.142527,0.150402,0.046113,0.140760
0.142900,0.150805,0.046243,0.141108
0.143273,0.151209,0.046374,0.141457
0.143645,0.151613,0.046504,0.141805
0.144017,0.152016,0.046635,0.142154
0.144389,0.152420,0.046766,0.142502
0.144762,0.152823,0.046896,0.142849
0.145134,0.153227,0.047027,0.143197
0.145505,0.153630,0.047158,0.143545
0.145877,0.154034,0.047288,0.143892
0.146249,0.154437,0.047419,0.144239
0.146620,0.154840,0.047550,0.144586
0.146992,0.155244,0.047681,0.144933
0.147363,0.155647,0.047811,0.145280
0.147734,0.156050,0.047942,0.145626
0.148106,0.156454,0.048073,0.145972
0.148477,0.156857,0.048204,0.146318
0.148847,0.157260,0.048335,0.146664
0.149218,0.157663,0.048466,0.147010
0.149589,0.158066,0.048597,0.147356
0.149960,0.158469,0.048728,0.147701
0.150330,0.158872,0.048859,0.148046
0.150700,0.159275,0.048990,0.148391
0.151071,0.159678,0.049121,0.148736
0.151441,0.160081,0.049252,0.149081
0.151811,0.160484,0.049383,0.149425
0.152181,0.160887,0.049514,0.149770
0.152551,0.161290,0.049645,0.150114
0.152920,0.161693,0.049776,0.150458
0.153290,0.162096,0.049907,0.150801
0.153660,0.162499,0.050038,0.151145
0.154029,0.162901,0.050169,0.151488
0.154398,0.163304,0.050301,0.151832
0.154767,0.163707,0.050432,0.152175
0.155136,0.164110,0.050563,0.152518
0.155505,0.164512,0.050694,0.152860
0.155874,0.164915,0.050826,0.153203
0.156243,0.165318,0.050957,0.153545
0.156612,0.165720,0.051088,0.153888
0.156980,0.166123,0.051220,0.154230
0.157349,0.166525,0.051351,0.154571
0.157717,0.166928,0.051483,0.154913
0.158085,0.167330,0.051614,0.155255
0.158453,0.167733,0.051745,0.155596
0.158821,0.168135,0.051877,0.155937
0.159189,0.168537,0.052008,0.156278
0.159557,0.168940,0.052140,0.156619
0.159924,0.169342,0.052271,0.156959
0.160292,0.169744,0.052403,0.157300
0.160659,0.170147,0.052535,0.157640
0.161026,0.170549,0.052666,0.157980
0.161394,0.170951,0.052798,0.158320
0.161761,0.171353,0.052929,0.158660
0.162128,0.171755,0.053061,0.158999
0.162494,0.172157,0.053193,0.159339
0.162861,0.172560,0.053324,0.159678
0.163228,0.172962,0.053456,0.160017
0.163594,0.173364,0.053588,0.160356
0.163961,0.173766,0.053720,0.160694
0.164327,0.174168,0.053851,0.161033
0.164693,0.174570,0.053983,0.161371
0.165059,0.174971,0.054115,0.161709
0.165425,0.175373,0.054247,0.162047
0.165791,0.175775,0.054379,0.162385
0.166157,0.176177,0.054511,0.162723
0.166522,0.176579,0.054643,0.163060
0.166888,0.176981,0.054775,0.163398
0.167253,0.177382,0.054906,0.163735
0.167618,0.177784,0.055038,0.164072
0.167983,0.178186,0.055170,0.164408
0.168348,0.178588,0.055302,0.164745
0.168713,0.178989,0.055435,0.165081
0.169078,0.179391,0.055567,0.165418
0.169443,0.179792,0.055699,0.165754
0.169807,0.180194,0.055831,0.166089
0.170172,0.180595,0.055963,0.166425
0.170536,0.180997,0.056095,0.166761
0.170900,0.181398,0.056227,0.167096
0.171264,0.181800,0.056359,0.167431
0.171628,0.182201,0.056492,0.167766
0.171992,0.182603,0.056624,0.168101
0.172356,0.183004,0.056756,0.168436
0.172720,0.183405,0.056888,0.168770
0.173083,0.183807,0.057021,0.169105
0.173447,0.184208,0.057153,0.169439
0.173810,0.184609,0.057285,0.169773
0.174173,0.185010,0.057418,0.170107
0.174536,0.185412,0.057550,0.170440
0.174899,0.185813,0.057682,0.170774
0.175262,0.186214,0.057815,0.171107
0.175624,0.186615,0.057947,0.171440
0.175987,0.187016,0.058080,0.171773
0.176350,0.187417,0.058212,0.172106
0.176712,0.187818,0.058345,0.172438
0.177074,0.188219,0.058477,0.172771
0.177436,0.188620,0.058610,0.173103
0.177798,0.189021,0.058742,0.173435
0.178160,0.189422,0.058875,0.173767
0.178522,0.189823,0.059007,0.174099
0.178883,0.190224,0.059140,0.174430
0.179245,0.190625,0.059273,0.174762
0.179606,0.191026,0.059405,0.175093
0.179968,0.191426,0.059538,0.175424
0.180329,0.191827,0.059671,0.175755
0.180690,0.192228,0.059803,0.176086
0.181051,0.192629,0.059936,0.176416
0.181412,0.193029,0.060069,0.176746
0.181772,0.193430,0.060202,0.177077
0.182133,0.193831,0.060334,0.177407
0.182493,0.194231,0.060467,0.177737
0.182854,0.194632,0.060600,0.178066
0.183214,0.195032,0.060733,0.178396
0.183574,0.195433,0.060866,0.178725
0.183934,0.195833,0.060999,0.179054
0.184294,0.196234,0.061131,0.179383
0.184653,0.196634,0.061264,0.179712
0.185013,0.197035,0.061397,0.180041
0.185373,0.197435,0.061530,0.180369
0.185732,0.197835,0.061663,0.180697
0.186091,0.198236,0.061796,0.181026
0.186450,0.198636,0.061929,0.181354
0.186809,0.199036,0.062062,0.181681
0.187168,0.199437,0.062195,0.182009
0.187527,0.199837,0.062329,0.182336
0.187886,0.200237,0.062462,0.182664
0.188244,0.200637,0.062595,0.182991
0.188603,0.201037,0.062728,0.183318
0.188961,0.201437,0.062861,0.183645
0.189319,0.201837,0.062994,0.183971
0.189677,0.202238,0.063127,0.184298
0.190035,0.202638,0.063261,0.184624
0.190393,0.203038,0.063394,0.184950
0.190750,0.203438,0.063527,0.185276
0.191108,0.203838,0.063660,0.185602
0.191465,0.204237,0.063794,0.185927
0.191823,0.204637,0.063927,0.186253
0.192180,0.205037,0.064060,0.186578
0.192537,0.205437,0.064194,0.186903
0.192894,0.205837,0.064327,0.187228
0.193251,0.206237,0.064460,0.187553
0.193607,0.206637,0.064594,0.187877
0.193964,0.207036,0.064727,0.188202
0.194320,0.207436,0.064861,0.188526
0.194677,0.207836,0.064994,0.188850
0.195033,0.208235,0.065128,0.189174
0.195389,0.208635,0.065261,0.189497
0.195745,0.209035,0.065395,0.189821
0.196101,0.209434,0.065528,0.190144
0.196456,0.209834,0.065662,0.190468
0.196812,0.210233,0.065795,0.190791
0.197167,0.210633,0.065929,0.191114
0.197523,0.211032,0.066063,0.191436
0.197878,0.211432,0.066196,0.191759
0.198233,0.211831,0.066330,0.192081
0.198588,0.212231,0.066464,0.192403
0.198943,0.212630,0.066597,0.192725
0.199297,0.213029,0.066731,0.193047
0.199652,0.213429,0.066865,0.193369
0.200006,0.213828,0.066999,0.193690
0.200361,0.214227,0.067132,0.194012
0.200715,0.214627,0.067266,0.194333
0.201069,0.215026,0.067400,0.194654
0.201423,0.215425,0.067534,0.194975
0.201777,0.215824,0.067668,0.195296
0.202131,0.216223,0.067802,0.195616
0.202484,0.216623,0.067935,0.195937
0.202838,0.217022,0.068069,0.196257
0.203191,0.217421,0.068203,0.196577
0.203544,0.217820,0.068337,0.196897
0.203897,0.218219,0.068471,0.197216
0.204250,0.218618,0.068605,0.197536
0.204603,0.219017,0.068739,0.197855
0.204956,0.219416,0.068873,0.198174
0.205308,0.219815,0.069007,0.198493
0.205661,0.220214,0.069141,0.198812
0.206013,0.220612,0.069275,0.199131
0.206365,0.221011,0.069409,0.199449
0.206717,0.221410,0.069543,0.199768
0.207069,0.221809,0.069678,0.200086
0.207421,0.222208,0.069812,0.200404
0.207773,0.222606,0.069946,0.200722
0.208124,0.223005,0.070080,0.201040
0.208475,0.223404,0.070214,0.201357
0.208827,0.223803,0.070348,0.201674
0.209178,0.224201,0.070483,0.201992
0.209529,0.224600,0.070617,0.202309
0.209880,0.224998,0.070751,0.202626
0.210231,0.225397,0.070886,0.202942
0.210581,0.225795,0.071020,0.203259
0.210932,0.226194,0.071154,0.203575
0.211282,0.226593,0.071289,0.203891
0.211633,0.226991,0.071423,0.204207
0.211983,0.227389,0.071557,0.204523
0.212333,0.227788,0.071692,0.204839
0.212683,0.228186,0.071826,0.205154
0.213032,0.228585,0.071961,0.205470
0.213382,0.228983,0.072095,0.205785
0.213731,0.229381,0.072229,0.206100
0.214081,0.229780,0.072364,0.206415
0.214430,0.230178,0.072498,0.206730
0.214779,0.230576,0.072633,0.207044
0.215128,0.230974,0.072768,0.207359
0.215477,0.231373,0.072902,0.207673
0.215826,0.231771,0.073037,0.207987
0.216174,0.232169,0.073171,0.208301
0.216523,0.232567,0.073306,0.208614
0.216871,0.232965,0.073441,0.208928
0.217219,0.233363,0.073575,0.209241
0.217567,0.233761,0.073710,0.209555
0.217915,0.234159,0.073845,0.209868
0.218263,0.234557,0.073979,0.210181
0.218611,0.234955,0.074114,0.210493
0.218958,0.235353,0.074249,0.210806
0.219306,0.235751,0.074383,0.211118
0.219653,0.236149,0.074518,0.211431
0.220000,0.236547,0.074653,0.211743
0.220347,0.236945,0.074788,0.212055
0.220694,0.237343,0.074923,0.212366
0.221041,0.237740,0.075057,0.212678
0.221388,0.238138,0.075192,0.212989
0.221734,0.238536,0.075327,0.213301
0.222080,0.238934,0.075462,0.213612
0.222427,0.239331,0.075597,0.213923
0.222773,0.239729,0.075732,0.214233
0.223119,0.240127,0.075867,0.214544
0.223465,0.240524,0.076002,0.214854
0.223810,0.240922,0.076137,0.215165
0.224156,0.241319,0.076272,0.215475
0.224501,0.241717,0.076407,0.215785
0.224847,0.242115,0.076542,0.216095
0.225192,0.242512,0.076677,0.216404
0.225537,0.242910,0.076812,0.216714
0.225882,0.243307,0.076947,0.217023
0.226227,0.243704,0.077082,0.217332
0.226571,0.244102,0.077217,0.217641
0.226916,0.244499,0.077353,0.217950
0.227260,0.244897,0.077488,0.218258
0.227604,0.245294,0.077623,0.218567
0.227949,0.245691,0.077758,0.218875
0.228293,0.246089,0.077893,0.219183
0.228636,0.246486,0.078029,0.219491
0.228980,0.246883,0.078164,0.219799
0.229324,0.247280,0.078299,0.220107
0.229667,0.247678,0.078434,0.220414
0.230011,0.248075,0.078570,0.220722
0.230354,0.248472,0.078705,0.221029
0.230697,0.248869,0.078840,0.221336
0.231040,0.249266,0.078976,0.221643
0.231382,0.249663,0.079111,0.221950
0.231725,0.250060,0.079246,0.222256
0.232068,0.250457,0.079382,0.222562
0.232410,0.250854,0.079517,0.222869
0.232752,0.251251,0.079653,0.223175
0.233094,0.251648,0.079788,0.223481
0.233436,0.252045,0.079924,0.223786
0.233778,0.252442,0.080059,0.224092
0.234120,0.252839,0.080195,0.224397
0.234462,0.253236,0.080330,0.224703
0.234803,0.253633,0.080466,0.225008
0.235144,0.254029,0.080601,0.225313
0.235486,0.254426,0.080737,0.225617
0.235827,0.254823,0.080872,0.225922
0.236168,0.255220,0.081008,0.226226
0.236508,0.255616,0.081144,0.226531
0.236849,0.256013,0.081279,0.226835
0.237189,0.256410,0.081415,0.227139
0.237530,0.256806,0.081551,0.227443
0.237870,0.257203,0.081686,0.227746
0.238210,0.257600,0.081822,0.228050
0.238550,0.257996,0.081958,0.228353
0.238890,0.258393,0.082093,0.228656
0.239230,0.258789,0.082229,0.228959
0.239569,0.259186,0.082365,0.229262
0.239909,0.259582,0.082501,0.229565
0.240248,0.259979,0.082637,0.229867
0.240587,0.260375,0.082772,0.230169
0.240926,0.260772,0.082908,0.230472
0.241265,0.261168,0.083044,0.230774
0.241604,0.261564,0.083180,0.231076
0.241942,0.261961,0.083316,0.231377
0.242281,0.262357,0.083452,0.231679
0.242619,0.262753,0.083588,0.231980
0.242957,0.263150,0.083724,0.232281
0.243295,0.263546,0.083860,0.232583
0.243633,0.263942,0.083995,0.232883
0.243971,0.264338,0.084131,0.233184
0.244309,0.264735,0.084267,0.233485
0.244646,0.265131,0.084404,0.233785
0.244984,0.265527,0.084540,0.234086
0.245321,0.265923,0.084676,0.234386
0.245658,0.266319,0.084812,0.234686
0.245995,0.266715,0.084948,0.234985
0.246332,0.267111,0.085084,0.235285
0.246669,0.267507,0.085220,0.235585
0.247005,0.267903,0.085356,0.235884
0.247342,0.268299,0.085492,0.236183
0.247678,0.268695,0.085628,0.236482
0.248014,0.269091,0.085765,0.236781
0.248350,0.269487,0.085901,0.237080
0.248686,0.269883,0.086037,0.237378
0.249022,0.270279,0.086173,0.237676
0.249357,0.270675,0.086310,0.237975
0.249693,0.271070,0.086446,0.238273
0.250028,0.271466,0.086582,0.238571
0.250363,0.271862,0.086718,0.238868
0.250698,0.272258,0.086855,0.239166
0.251033,0.272653,0.086991,0.239463
0.251368,0.273049,0.087127,0.239761
0.251703,0.273445,0.087264,0.240058
0.252037,0.273841,0.087400,0.240355
0.252371,0.274236,0.087537,0.240651
0.252706,0.274632,0.087673,0.240948
0.253040,0.275027,0.087809,0.241245
0.253374,0.275423,0.087946,0.241541
0.253707,0.275818,0.088082,0.241837
0.254041,0.276214,0.088219,0.242133
0.254375,0.276609,0.088355,0.242429
0.254708,0.277005,0.088492,0.242725
0.255041,0.277400,0.088628,0.243020
0.255374,0.277796,0.088765,0.243315
0.255707,0.278191,0.088901,0.243611
0.256040,0.278587,0.089038,0.243906
0.256373,0.278982,0.089175,0.244201
0.256705,0.279377,0.089311,0.244495
0.257038,0.279773,0.089448,0.244790
0.257370,0.280168,0.089585,0.245084
0.257702,0.280563,0.089721,0.245379
0.258034,0.280958,0.089858,0.245673
0.258366,0.281354,0.089995,0.245967
0.258698,0.281749,0.090131,0.246261
0.259029,0.282144,0.090268,0.246554
0.259361,0.282539,0.090405,0.246848
0.259692,0.282934,0.090541,0.247141
